feature	Cutibacterium.acnes	Cutibacterium.granulosum	Tessaracoccus.sp..T2.5.30	Tessaracoccus.flavus	Propioniciclava.sp..HDW11	Nocardioides.sp..CF8	Nocardioides.sp..zg.579	Nocardioides.sp..JS614	Nocardioides.sp..R.3366	Nocardioides.sp..HDW12B	Nocardioides.seonyuensis	Micropruina.glycogenica	Micrococcus.luteus	Micrococcus.sp..KBS0714	Kocuria.palustris	Kocuria.flava	Kocuria.sp..KD4	Kocuria.rosea	Kocuria.turfanensis	Rothia.mucilaginosa	Janibacter.indicus	Janibacter.limosus	Janibacter.melonis	Serinicoccus.profundi	Serinicoccus.sp..JLT9	Serinicoccus.chungangensis	Serinicoccus.marinus	Ornithinimicrobium.sp..AMA3305	Ornithinimicrobium.sp..HY006	Ornithinimicrobium.flavum	Phycicoccus.sp..HDW14	Microbacterium.aurum	Brachybacterium.sp..SGAir0954	Brachybacterium.sp..P6.10.X1	Brachybacterium.saurashtrense	Brachybacterium.faecium	Brachybacterium.ginsengisoli	Brachybacterium.vulturis	Brachybacterium.avium	Brevibacterium.sp..CS2	Brevibacterium.linens	Brevibacterium.luteolum	Kytococcus.sedentarius	Corynebacterium.segmentosum	Corynebacterium.jeikeium	Corynebacterium.ureicelerivorans	Corynebacterium.minutissimum	Corynebacterium.sanguinis	Corynebacterium.xerosis	Dietzia.sp..oral.taxon.368	Dietzia.lutea	Dietzia.timorensis	Gordonia.terrae	Gordonia.sp..JH63	Geodermatophilus.obscurus	Staphylococcus.epidermidis	Staphylococcus.hominis	Staphylococcus.capitis	Staphylococcus.arlettae	Staphylococcus.saprophyticus	Staphylococcus.haemolyticus	Exiguobacterium.mexicanum	Deinococcus.sp..NW.56	Chroococcidiopsis.thermalis	Acinetobacter.johnsonii	Acinetobacter.junii	Acinetobacter.sp..ACNIH1	Acinetobacter.indicus	Acinetobacter.baumannii	Acinetobacter.schindleri	Acinetobacter.towneri	Moraxella.osloensis	Pseudomonas.stutzeri	Pseudomonas.alcaligenes	Pseudomonas.aeruginosa	Pseudomonas.mendocina	Pseudomonas.oryzihabitans	Pseudomonas.putida	Escherichia.coli	Stenotrophomonas.maltophilia	Stenotrophomonas.acidaminiphila	Lysobacter.oculi	Luteimonas.sp..YGD11.2	Pseudoxanthomonas.suwonensis	Thermomonas.sp..SY21	Aeromonas.caviae	Rheinheimera.sp..LHK132	Paracoccus.sp..AK26	Paracoccus.sp..Arc7.R13	Paracoccus.sp..2251	Paracoccus.sanguinis	Paracoccus.yeei	Paracoccus.contaminans	Paracoccus.zhejiangensis	Paracoccus.aminovorans	Paracoccus.pantotrophus	Paracoccus.denitrificans	Paracoccus.jeotgali	Rhodobacter.sphaeroides	Sphingobium.yanoikuyae	Brevundimonas.naejangsanensis	Comamonas.aquatica	Massilia.oculi	Chryseobacterium.taklimakanense	Cloacibacterium.normanense	Malassezia.restricta	Aspergillus.fumigatus	Aspergillus.oryzae	Thalassiosira.pseudonana
368259710	0.161814179	0.007500843	0.001373048	0.001244873	0.003314979	0.00112021	0.001009594	0.001049978	0.000897222	0.000923559	0.001123722	0.001545117	0.091987161	0.003839968	0.016283431	0.002229885	0.000503919	0.000649652	0.000679501	0.000830501	0.026070345	0.004851318	0.005746783	0.002010408	0.001076315	0.001178152	0.001441524	0.001151815	0.000906001	0.001984071	0.001639931	0.001822536	0.002602118	0.002291339	0.00444748	0.002851444	0.002710979	0.00166978	0.001369536	0.007787041	0.001534583	0.001425722	0.006415749	0.00933567	0.005300806	0.005839842	0.003775003	0.007488552	0.001074559	0.000986768	0.000732175	0.00199285	0.001502978	0.00119571	0.000702326	0.00534119	0.004126166	0.004823225	0.006798517	0.001143036	0.001183419	0.001232582	0.000640873	0.003358875	0.006800273	0.008134692	0.001778641	0.007033796	0.001950711	0.004236782	0.001725966	0.00807675	0.048646618	0.002937479	0.002229885	0.0035327	0.002005141	0.001090361	0.001107919	0.00156092	0.000582931	0.001148303	0.001121966	0.000906001	0.00091478	0.001634664	0.002686397	0.00829096	0.008059192	0.001418699	0.012597974	0.004092805	0.002440583	0.002038502	0.000977989	0.00094814	0.000928826	0.00085157	0.00079714	0.001241361	0.0005285	0.002375618	0.000639117	0.001629397	0.001227315	0.040863089	0.001399385	0.001827804	0.002047281
368259718	0.030234965	0.001680677	0.001109448	0.000938653	0.002240424	0.000862585	0.001057779	0.001306077	0.001014721	0.000981711	0.000974534	0.001141023	0.078836816	0.002682481	0.013907567	0.00250164	0.001014721	0.001128106	0.001054908	0.000961617	0.010201753	0.001857213	0.002553309	0.00146826	0.000805175	0.000919995	0.000897031	0.001212786	0.000958747	0.002155745	0.000987452	0.00788526	0.002754244	0.002168662	0.004384687	0.002900639	0.002543262	0.001540023	0.001343393	0.003949806	0.003158984	0.001377839	0.006838964	0.002794431	0.003410153	0.003678544	0.00267674	0.003790494	0.000909948	0.001043426	0.000777905	0.002082547	0.005165463	0.00397277	0.001796932	0.001683548	0.002200237	0.000710448	0.009439636	0.001109448	0.001258714	0.000681743	0.000822398	0.001258714	0.003001107	0.004354547	0.00276142	0.005634789	0.001469695	0.003029812	0.000925736	0.007918271	0.034661274	0.002811654	0.002223201	0.002620765	0.002609283	0.002170097	0.001122365	0.002866193	0.001126671	0.000922865	0.008173746	0.002297834	0.003068563	0.001139588	0.001128106	0.007295373	0.005898875	0.001666325	0.014714177	0.006536126	0.002398302	0.001574469	0.001379275	0.001108013	0.00106639	0.001116624	0.001389321	0.003566595	0.002557615	0.001297465	0.001016157	0.000922865	0.001102272	0.005950544	0.002457147	0.003217829	0.002300705
368259737	0.024979579	0.002316976	0.001513345	0.001387952	0.001997656	0.001068632	0.001059494	0.001118383	0.001084877	0.001106199	0.001103153	0.001041725	0.074471687	0.00314396	0.025542578	0.003753156	0.001262051	0.001276774	0.001286419	0.00081683	0.01744027	0.00646814	0.004690302	0.003046488	0.001797129	0.002388556	0.003160205	0.001834188	0.001458517	0.003959267	0.001558527	0.001370184	0.003005368	0.003034304	0.005101002	0.003474449	0.003261738	0.002101727	0.001836219	0.004794881	0.00226824	0.002722599	0.012701739	0.003065779	0.002987599	0.007841369	0.002408355	0.003010952	0.001113814	0.001891046	0.001471716	0.00638996	0.001236668	0.000827999	0.001376276	0.003068318	0.005301022	0.000718851	0.021093416	0.00255507	0.001138181	0.00134277	0.0012123	0.001602186	0.003521154	0.020113118	0.00280484	0.010429945	0.001591525	0.006668159	0.00137526	0.008511993	0.050394226	0.005415246	0.001636707	0.002651526	0.002584515	0.001974811	0.000549799	0.001902215	0.00066047	0.000692453	0.001124982	0.00146004	0.000691438	0.001169657	0.003024151	0.012166154	0.00832365	0.002036238	0.007896197	0.004752237	0.002729199	0.002075836	0.001281343	0.00125799	0.001121936	0.001191486	0.00113412	0.001271189	0.001213823	0.001786468	0.000945777	0.000489895	0.00106254	0.007634243	0.001570711	0.002295146	0.000824953
368259760	0.046792025	0.002367023	0.001259938	0.001175852	0.001935696	0.000932103	0.000963422	0.000851761	0.000828611	0.000850399	0.000892953	0.000908953	0.092418752	0.003832582	0.026928164	0.003038695	0.0013556	0.00117415	0.001206831	0.001942164	0.021701513	0.003782198	0.003981692	0.002192722	0.001020274	0.001418239	0.001447857	0.001425729	0.001086659	0.002762264	0.00110368	0.001669478	0.003301509	0.002628475	0.004892687	0.003307977	0.003036993	0.001799183	0.001578923	0.0060059	0.00130862	0.001407005	0.008525096	0.004521957	0.004847069	0.003455043	0.002687369	0.008564926	0.001467602	0.001540454	0.001137383	0.002100465	0.001293301	0.000900102	0.001181639	0.002479706	0.003106441	0.001579264	0.008153344	0.002172296	0.001152362	0.001020274	0.001391686	0.001633052	0.01220925	0.007131708	0.004344252	0.011442257	0.003336233	0.010685477	0.001609562	0.014560613	0.04501497	0.003970457	0.001599349	0.003015546	0.001922419	0.002110337	0.000445625	0.004708173	0.000793547	0.000761546	0.001317131	0.001188788	0.000739418	0.00297946	0.002338086	0.016605928	0.021105076	0.002835457	0.010290916	0.005702915	0.002982183	0.002444642	0.001489049	0.001426069	0.00129228	0.001425048	0.001283428	0.001329046	0.000983508	0.002678518	0.007145666	0.000936188	0.000952528	0.009246131	0.001271854	0.00200991	0.000625714
368259764	0.083555393	0.003843157	0.001257002	0.001087051	0.002013769	0.001006885	0.000832123	0.000965198	0.000844949	0.000846553	0.001005281	0.001822974	0.063943589	0.00234245	0.014564554	0.002084315	0.000840139	0.000798453	0.000790437	0.001114307	0.018095064	0.004335376	0.004720173	0.002175705	0.000848156	0.001147977	0.001103084	0.00120249	0.001064604	0.002711213	0.001301895	0.002215788	0.002592568	0.002443459	0.003766198	0.002626237	0.002324813	0.001524757	0.001305102	0.004968687	0.001133547	0.00112553	0.008709232	0.004620767	0.005398377	0.004147788	0.001749222	0.004737809	0.002800999	0.00158408	0.000994058	0.001487881	0.001537583	0.001072621	0.0012073	0.005451286	0.004046778	0.002844289	0.01156314	0.001890314	0.002251061	0.000832123	0.001093464	0.001375648	0.004649627	0.01045685	0.002956521	0.017014427	0.00344874	0.006596056	0.003272375	0.013482314	0.049229926	0.004487691	0.001784495	0.003753371	0.001757238	0.001491087	0.000827313	0.002339243	0.0007728	0.001063001	0.001398095	0.001261812	0.000905876	0.002015373	0.004566254	0.011037252	0.010381494	0.002092332	0.011396395	0.004914174	0.002451476	0.002106762	0.00155522	0.001370838	0.001279449	0.001358012	0.001029331	0.001042158	0.000973215	0.003421484	0.000888239	0.002249457	0.002943695	0.013424594	0.001083844	0.001523154	0.000883429
368259770	0.090138703	0.003190997	0.001031925	0.000987683	0.001686766	0.000910332	0.0008573	0.000857593	0.000764714	0.000794307	0.000809249	0.001451199	0.028304093	0.000931135	0.014045836	0.002017849	0.001300307	0.001166409	0.001117186	0.00200818	0.008764327	0.002503633	0.0045751	0.002749162	0.001832091	0.001994703	0.004510642	0.001612053	0.001374728	0.002845557	0.001035148	0.001713136	0.004110998	0.002963048	0.005264515	0.003469927	0.003074971	0.001863441	0.00171255	0.002929646	0.001199517	0.001801034	0.006337459	0.003052411	0.002218257	0.002020193	0.002107505	0.002059161	0.002072932	0.002429506	0.001624358	0.004348323	0.001614397	0.001242294	0.001910027	0.002353327	0.00172339	0.001160256	0.009562736	0.001495148	0.000835326	0.000642536	0.000682969	0.002105747	0.00228213	0.005989089	0.004140297	0.012365516	0.001356269	0.00971773	0.001806601	0.093674261	0.061734114	0.003271863	0.001952805	0.00333515	0.001891862	0.001131836	0.000615873	0.002885404	0.001130957	0.000800752	0.002885111	0.0030445	0.000772918	0.002068244	0.001895964	0.022015857	0.015079519	0.003183086	0.014805862	0.007449957	0.003822106	0.003157303	0.002634894	0.002327251	0.002254881	0.002453824	0.001638422	0.001172269	0.000934065	0.001537339	0.00089246	0.000942561	0.001116893	0.010185055	0.000993835	0.00130646	0.000865504
368259776	0.058292513	0.002800653	0.00119749	0.001256335	0.001892773	0.001014992	0.00111641	0.001036957	0.001137833	0.001362091	0.001028551	0.000747347	0.069913811	0.002882817	0.022959765	0.002697065	0.001174712	0.000830054	0.000869103	0.001671768	0.014168948	0.003460954	0.004063766	0.001851012	0.001173356	0.001578757	0.00166987	0.001282638	0.000951267	0.002453012	0.001685598	0.001336059	0.002752926	0.001932906	0.003878286	0.002518093	0.002409082	0.001364261	0.001154103	0.003666501	0.002177773	0.000957775	0.004938564	0.003944722	0.002975287	0.002686761	0.001680446	0.002604054	0.001282367	0.00121132	0.000894864	0.002784925	0.001406021	0.001058109	0.000956691	0.002634967	0.002743978	0.001304603	0.007226974	0.002773264	0.000740839	0.000879949	0.000686062	0.000864764	0.007657051	0.009261298	0.003156971	0.04519008	0.005436976	0.007037426	0.003399127	0.010721553	0.063416829	0.0036825	0.002401489	0.006948211	0.003749208	0.003097585	0.000833308	0.004860466	0.000889169	0.000624506	0.00100984	0.001163323	0.000549121	0.002226042	0.014538554	0.0071402	0.011079499	0.001318975	0.005754517	0.003257033	0.001679903	0.001371582	0.000835206	0.000828156	0.000696909	0.000716976	0.000757651	0.001513947	0.000852561	0.005728484	0.001257148	0.001292943	0.001257148	0.016540337	0.001243318	0.001672311	0.001120478
368260393	0.094555293	0.002020261	0.001471914	0.001059025	0.001924644	0.001102125	0.001018823	0.001009044	0.000932985	0.001092346	0.001208969	0.00120245	0.060485399	0.002327754	0.019432241	0.004218715	0.000679094	0.001011579	0.000911616	0.002107185	0.010914043	0.002457778	0.00414483	0.002167307	0.001255329	0.001507408	0.001271627	0.001456341	0.001375574	0.003500505	0.001432799	0.003238284	0.003885506	0.0030485	0.005841298	0.003814156	0.00354107	0.002065534	0.00184931	0.004993789	0.001746812	0.001559563	0.008982517	0.003140132	0.003749688	0.002616053	0.001464309	0.002412868	0.001569342	0.002915579	0.002197006	0.002603014	0.002440756	0.002013379	0.001543265	0.002748974	0.005298747	0.00103657	0.006971674	0.001596868	0.001287925	0.001023893	0.001220921	0.008730075	0.00301373	0.008549708	0.005551551	0.007141538	0.005161117	0.003836612	0.002127829	0.01984839	0.031253916	0.005104617	0.00175152	0.004000681	0.003626907	0.001591073	0.000692133	0.002462849	0.00119086	0.001122769	0.002131813	0.003278487	0.000984777	0.00158057	0.00147119	0.014602884	0.004726135	0.001834098	0.007133932	0.005508089	0.002553757	0.001994183	0.001323419	0.001226354	0.001069166	0.001103574	0.001178908	0.001083291	0.002291898	0.001801864	0.00224409	0.001040554	0.001165869	0.019522425	0.001191584	0.00168017	0.00106482
368297838	0.007054698	0.001161868	0.003552859	0.002905831	0.004009722	0.00211038	0.002182272	0.002170676	0.001885427	0.002358523	0.002590433	0.001973553	0.03267842	0.000640071	0.013522665	0.008819532	0.001516691	0.002458245	0.00221242	0.0004128	0.007516199	0.002467521	0.00548003	0.003385884	0.001655836	0.002326056	0.001936447	0.002569561	0.001792663	0.005732812	0.002063998	0.00241882	0.001915576	0.001681347	0.002915107	0.002054721	0.002057041	0.001168826	0.001022723	0.001289419	0.001140997	0.000535712	0.005983275	0.000997212	0.00144016	0.001481904	0.000992574	0.000749069	0.001189698	0.001655836	0.001270866	0.000626157	0.002038488	0.001240718	0.006901638	0.000693411	0.001205931	0.000141465	0.003754621	0.000512521	0.000918363	0.003849704	0.004315843	0.008223524	0.005468435	0.004482818	0.001788025	0.004726323	0.00084879	0.003993488	0.00074675	0.006157207	0.036836564	0.005361756	0.002131252	0.003436904	0.001662794	0.001307972	0.002871044	0.002750451	0.000781536	0.001495819	0.000795451	0.001665113	0.001507414	0.000602966	0.002363162	0.019793507	0.006528263	0.003174846	0.010273607	0.007140505	0.004325119	0.00275277	0.001996744	0.001829769	0.001764834	0.001674389	0.002063998	0.001806578	0.001669751	0.002479117	0.001982829	0.000957788	0.002982361	0.002483755	0.001245356	0.001695261	0.001428565
368297861	0.045499835	0.002945918	0.002004237	0.001790511	0.003048224	0.001425521	0.001359005	0.001342123	0.001281348	0.001490685	0.001455908	0.001341786	0.05849429	0.001837105	0.025114418	0.004063848	0.001422482	0.001714879	0.00156868	0.002908103	0.010670133	0.002690324	0.004903224	0.00438562	0.001407288	0.001879648	0.001987018	0.001854662	0.001439702	0.003994632	0.001758435	0.001883362	0.002484363	0.001935021	0.00328491	0.00210114	0.002011665	0.001267505	0.001156421	0.002823017	0.000917371	0.001240831	0.008017287	0.006403701	0.004621969	0.00367286	0.002367877	0.002434392	0.001240493	0.001138526	0.000853557	0.001500477	0.001766538	0.001327942	0.002885818	0.005207776	0.004508184	0.002765956	0.006103875	0.001429235	0.001752357	0.001456921	0.001929281	0.002855431	0.004733728	0.006352379	0.00266804	0.017982763	0.005350936	0.005016333	0.003389241	0.008525437	0.040865712	0.002688973	0.003911572	0.005258422	0.001337734	0.00128101	0.002444859	0.002685935	0.000781301	0.000961939	0.000975107	0.0019151	0.001062894	0.001717242	0.00193232	0.011611139	0.008535904	0.002133554	0.007954824	0.005605179	0.002925322	0.002395901	0.001419105	0.001325916	0.00120943	0.001308359	0.001297555	0.002148748	0.000806625	0.001656467	0.001139876	0.001486634	0.001742228	0.015997434	0.002168669	0.00189653	0.004422423
368299257	0.003084239	0.000351539	0.004986053	0.003804845	0.006905395	0.002039118	0.001921776	0.001914473	0.00173067	0.002111909	0.002240449	0.002819612	0.051873841	0.000691635	0.021441902	0.010273007	0.001912282	0.002297173	0.002954969	0.000507832	0.009900045	0.00312173	0.00727787	0.003768327	0.002034006	0.00275948	0.002982235	0.002931841	0.002159138	0.006120276	0.002478298	0.002644816	0.002808656	0.002214401	0.004124735	0.002700566	0.002547924	0.001576811	0.001373776	0.002370937	0.001099897	0.000996432	0.010714134	0.000936057	0.002133819	0.001285891	0.001373045	0.000733021	0.001641081	0.001515949	0.001199467	0.000805569	0.001778142	0.001229168	0.00570325	0.000587439	0.001139335	0.000126349	0.004056083	0.000505884	0.00127664	0.003189409	0.005120436	0.006691891	0.002816934	0.003288248	0.001431229	0.005604654	0.000884202	0.003975745	0.001458739	0.006275352	0.045442683	0.002745847	0.001797861	0.003866924	0.00202938	0.001105496	0.000749332	0.002257978	0.001073848	0.001470668	0.001217969	0.002104119	0.001626474	0.001096002	0.001742842	0.020570116	0.012390515	0.003861081	0.013053424	0.007376953	0.005351468	0.00366827	0.002429365	0.002313727	0.002150861	0.002112639	0.002284757	0.001171227	0.00117147	0.002240206	0.001922994	0.002022564	0.00373887	0.000895888	0.000652196	0.001763779	0.000951637
368299282	0.03243893	0.001841831	0.002710406	0.002489372	0.004823489	0.001329032	0.001223643	0.001288716	0.001123559	0.001507274	0.001479335	0.001643077	0.072516083	0.001875782	0.019762903	0.004802977	0.000870697	0.00120101	0.001200302	0.003448836	0.009847147	0.002976707	0.005699137	0.002881221	0.001649797	0.002038816	0.002440568	0.002036694	0.001640602	0.004379653	0.001806466	0.017486785	0.004764783	0.003910354	0.007860672	0.005229838	0.005183509	0.002904915	0.002427482	0.002499628	0.001109413	0.001395519	0.007847586	0.004312459	0.00252403	0.003186071	0.001524603	0.001639894	0.00166076	0.001236729	0.000967952	0.001620797	0.001634236	0.001124267	0.001820258	0.00206145	0.004587956	0.00103939	0.004688394	0.00107334	0.001097035	0.001820612	0.001484994	0.001889221	0.001737149	0.003603382	0.001357678	0.004529249	0.00113912	0.002464616	0.001130986	0.004847892	0.031926485	0.004409007	0.002969988	0.002649577	0.000827551	0.001008975	0.001710272	0.004410421	0.00286955	0.004144827	0.001770393	0.012491066	0.005913098	0.000483799	0.000842758	0.010657015	0.007429213	0.002130766	0.006803599	0.005015524	0.002684943	0.002408739	0.001577298	0.001436543	0.001320545	0.001297911	0.001422751	0.001687284	0.000708723	0.001368642	0.00091455	0.000962293	0.002185937	0.010734465	0.001076877	0.001386678	0.00174493
