Samples,Actinobacteria,Rubrobacteria,Coriobacteriia,Acidimicrobiia,Nitriliruptoria,Thermoleophilia,Bacilli,Clostridia,Negativicutes,Tissierellia,Erysipelotrichia,Deinococci,Mollicutes,Ardenticatenia,Gammaproteobacteria,Alphaproteobacteria,Betaproteobacteria,Deltaproteobacteria,Epsilonproteobacteria,Oligoflexia,Flavobacteriia,Bacteroidia,Sphingobacteriia,Cytophagia,Chitinophagia,Chlorobia,Gemmatimonadetes,Planctomycetia,Opitutae,Verrucomicrobiae,Fusobacteriia,Vicinamibacteria,Acidobacteriia,Spirochaetia,Synergistia,Malasseziomycetes,Ustilaginomycetes,Tremellomycetes,Eurotiomycetes,Sordariomycetes,Leotiomycetes,Dothideomycetes,Saccharomycetes,Schizosaccharomycetes,Coscinodiscophyceae,Bacillariophyceae,Conoidasida,Aconoidasida,Eumycetozoa,Kinetoplastea,Cryptophyceae,Halobacteria,Methanomicrobia,Methanobacteria,Thermococci,Thermoplasmata,Caudoviricetes,Limnochordia,Gloeobacteria,Thermomicrobia,Chloroflexia,Tepidiformia,Anaerolineae,Caldilineae,Dehalococcoidia,Ktedonobacteria,Fimbriimonadia,Acidithiobacillia,Zetaproteobacteria,Hydrogenophilalia,Saprospiria,Ignavibacteria,Phycisphaerae,Methylacidiphilae,Kiritimatiellae,Lentisphaeria,Chlamydiia,Blastocatellia,Nitrospira,Thermotogae,Aquificae,Deferribacteres,Thermodesulfobacteria,Calditrichae,Chrysiogenetes,Methanococci,Archaeoglobi,Methanopyri,Thermoprotei,Nitrososphaeria,Herviviricetes,Pisoniviricetes,Revtraviricetes,Megaviricetes,Pokkesviricetes,Papovaviricetes,Repensiviricetes,Chthonomonadetes,Fibrobacteria,Chlorarachniophyceae,Candidatus Brocadiae,Quintoviricetes,Monjiviricetes,Coprothermobacteria,Spartobacteria,Endomicrobia,Dictyoglomia,Tectiliviricetes,Candidatus Babeliae,Alsuviricetes,Caldisericia,Elusimicrobia,Ellioviricetes
368258383,0.5051396465566571,0.0010013262583329257,0.0005812268120804634,0.0004166919188784562,0.00021662138306181424,0.00018911776925733672,0.029104908275447962,0.0017546332028006955,0.0009923206502730525,0.0003906486739485527,8.66485532247257e-05,0.003921820612668554,5.0139331360374986e-05,5.5737412046242096e-05,0.23102183713917632,0.15138281111759352,0.0328536751764795,0.003872411465745466,0.0003663091927056522,8.786552728687073e-05,0.008884154048471104,0.003263194250235667,0.0010977106040548116,0.00096846795865501,0.0004322691868739125,5.1112910610091e-05,0.00027698329654420744,0.0009755264082154511,0.0002248968066844004,0.00012583511802579547,0.0006686055497424761,0.00011390877221677423,0.0001421425704585388,0.0002898832216029447,4.283748698750484e-05,0.008443122648349746,0.0002660305299849022,5.744117573324513e-05,0.0024631555017815285,0.001277822765252275,7.64259711027075e-05,0.0004471162704320818,0.0009614095090945689,1.947158499432038e-05,0.00048167833379700044,0.00010052205753317897,0.00037945251257681846,0.0002443683916787208,3.04243515536256e-05,0.00011999364252749936,1.53338731830273e-05,0.0019077285398185395,8.543157916258068e-05,5.890154460781915e-05,2.4826270867758486e-05,9.979187309589196e-06,0.0008046632498902898,3.018095674119659e-05,2.799040342933555e-05,5.890154460781915e-05,3.115453599091261e-05,3.626582705192171e-05,2.4339481242900478e-05,1.4116899120882277e-05,1.0952766559305215e-05,7.301844372870143e-06,9.24900287230218e-06,3.845638036378275e-05,9.73579249716019e-06,6.815054748012134e-06,1.582066280788531e-05,2.4339481242900476e-06,7.983349847671357e-05,3.407527374006067e-06,8.275423622586162e-06,1.679424205760133e-05,1.2899925058737252e-05,6.0848703107251195e-06,7.593918147784949e-05,2.0688559056465407e-05,6.0848703107251195e-06,9.73579249716019e-06,8.032028810157158e-06,2.6773429367190527e-06,3.164132561577062e-06,6.571659935583129e-06,2.9207377491480574e-06,0.0,2.4582876055329482e-05,1.7037636870030335e-05,8.275423622586162e-06,1.070937174687621e-05,3.164132561577062e-06,3.6509221864350716e-06,3.894316998864076e-06,9.73579249716019e-06,0.0,0.0,2.9207377491480574e-06,0.0,5.111291061009101e-06,0.0,0.0,0.0,0.0,0.0,2.4339481242900476e-06,0.0,0.0,2.4339481242900476e-06,0.0,0.0,0.0
368258384,0.46765153940605064,0.0023044474075846226,0.0017133830343415437,0.0011399098626830805,0.0004573712412000014,0.0005101448459538477,0.04150116277842474,0.010065685546716954,0.0012489753125076962,0.0002884957059876932,0.0008936330404984643,0.008485995644418487,0.00023572210123384688,0.00024979506250153924,0.16817540538924053,0.17965894178367747,0.04998364018252631,0.007821048224520025,0.0008901148001815412,0.00010554720950769263,0.011012092191969265,0.0035076855959723183,0.0013298948397969272,0.0031558615642800097,0.002125017151421545,0.00012313841109230808,0.0007845675906738486,0.002519060066916931,0.00043978003961538597,0.00030960514788923175,0.000320159868840001,0.0004362617992984629,0.0003658969929600011,0.0003166416285230779,8.795600792307719e-05,0.005724176995633864,0.0001970214577476929,4.925536443692323e-05,0.003321218859175395,0.0016183905457846203,6.684656602153867e-05,0.0005347725281723094,0.0009077060017661567,4.925536443692323e-05,0.003321218859175395,0.0005734731716584633,0.0003729334735938473,0.0002603497834523085,5.981008538769249e-05,0.00015128433362769278,4.573712412000014e-05,0.003321218859175395,0.00052421780722154,0.000640319737680002,9.147424824000028e-05,0.0,0.006332832570461558,6.332832570461558e-05,5.2773604753846316e-05,0.0001688755352123082,0.00016183905457846202,0.00010554720950769263,7.036480633846176e-05,4.925536443692323e-05,3.870064348615397e-05,0.0,4.925536443692323e-05,4.573712412000014e-05,0.0,0.0,4.221888380307705e-05,0.0,0.00016183905457846202,0.0,3.518240316923088e-05,4.925536443692323e-05,4.925536443692323e-05,3.518240316923088e-05,0.00015128433362769278,6.332832570461558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.332832570461558e-05,8.795600792307719e-05,3.870064348615397e-05,3.870064348615397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368258393,0.4784997840096101,0.0009444401706619958,0.0006284432714555385,0.00042132919894194296,0.00021599038990703537,0.00018936143772671594,0.04862269141778459,0.0033792140316825357,0.001161909946801271,0.0006775588943659054,0.00016924178496825236,0.003966826243128251,0.00020119652758463568,6.686825769724657e-05,0.24383332642953093,0.12245915414612786,0.03388977980815319,0.003489576244607637,0.0004160034085058791,5.887957204315074e-05,0.00858132777873116,0.002618809508311192,0.0011252211682417199,0.0010370497488002178,0.0006414618702992503,5.177851812839889e-05,0.00023995644686932287,0.0009417772754439638,0.00016125309931415654,0.0001165756351005095,0.0005908668611566433,0.00012900247945132524,0.0001251560752475013,0.00021391924918189942,3.5801146820207235e-05,0.02174461059595595,0.00044026534271461457,7.95909792945103e-05,0.002842788583872323,0.0015672617744350223,7.189817088686246e-05,0.00036244962689879225,0.002709939700217174,3.875991928468717e-05,0.002008710626135429,0.00039558787850096753,0.0004106776180698152,0.0006133535318866908,8.728378770215812e-05,0.0001171673895934055,6.893939842238253e-05,0.0036952109308889926,0.00012397256626170934,0.00012160554829012539,3.225061986283131e-05,1.213096710436774e-05,0.0015580895797951346,2.426193420873548e-05,2.7220706673215415e-05,5.7991940303806756e-05,4.023930551692714e-05,2.662895218031943e-05,2.426193420873548e-05,1.6569125801087646e-05,1.3018598843711721e-05,5.325790436063886e-06,1.4793862322399683e-05,4.023930551692714e-05,7.101053914751848e-06,2.3078425222943504e-05,1.6865003047535638e-05,5.029913189615892e-06,5.917544928959873e-05,4.1422814502719115e-06,9.172194639887803e-06,1.2722721597263728e-05,2.4853688701631467e-05,8.876317393439809e-06,7.160229364041447e-05,2.8995970151903378e-05,8.580440146991815e-06,1.213096710436774e-05,1.3314476090159715e-05,3.846404203823918e-06,3.846404203823918e-06,1.923202101911959e-05,6.213422175407867e-06,0.0,5.000325464971093e-05,2.33743024693915e-05,1.0651580872127772e-05,0.00018936143772671594,3.1658865369935325e-05,1.1835089857919746e-05,1.8344389279775606e-05,1.7456757540431626e-05,5.325790436063886e-06,0.0,0.0,5.325790436063886e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2546497109279304e-06,0.0,0.0,0.0,0.0,0.0
368258417,0.45194178256571593,0.002434832755043336,0.0013420735702416881,0.0012153502362058667,0.0004499596643300904,0.0005482161624593143,0.022530123192528097,0.010040528509765731,0.0012171868062643568,0.00019834956631693782,0.00048806849304376134,0.013446906825750365,0.00014876217473770335,0.00031680833508955346,0.15961722206840948,0.21960878302899073,0.06286028339194287,0.008444089986423155,0.00043710367392065923,8.723707777828283e-05,0.010572674684213256,0.003798486023472284,0.0010615374938073153,0.003893069381484527,0.0022231680558023447,0.00010101135321695907,0.0008535459346833041,0.0027355711021211006,0.0004958739157923445,0.00032002233269191123,0.00018778928848061936,0.0005619904378979905,0.00032690947041124935,0.0003135943374871957,5.877024187168528e-05,0.0010647514914096732,0.00011616305619950293,4.2700253859896335e-05,0.0019334491290755212,0.001101942035094099,4.729167900612175e-05,0.0002796177914051276,0.0007575851491271931,3.627225865518076e-05,0.0019228888512392026,0.0003608860164933174,0.0003025749171362547,0.00014187503701836525,5.6015386783950034e-05,0.00012350933643346358,2.203884070188198e-05,0.003699770382828437,0.00018503443339288413,0.00017447415555656566,4.1781968830651255e-05,1.9743128128769273e-05,0.0006450952330446704,5.968852690093036e-05,6.427995204715578e-05,0.00017860643818816855,0.0001492213172523259,6.56573795910234e-05,7.070794725187136e-05,5.7392814327817657e-05,2.984426345046518e-05,1.3315132924053695e-05,3.0762548479710266e-05,7.529937239809676e-05,6.427995204715577e-06,1.6529130526411484e-05,3.9486256257538546e-05,6.887137719338118e-06,0.00014554817713534557,0.0,2.4334553274994685e-05,2.8466835906597557e-05,1.1937705380186072e-05,2.2497983216504522e-05,0.00013957932444525254,3.305826105282297e-05,2.0661413158014356e-05,1.1937705380186072e-05,1.2855990409431154e-05,5.509710175470495e-06,0.0,6.887137719338118e-06,0.0,4.5914251462254126e-06,3.627225865518076e-05,4.1781968830651255e-05,1.2855990409431154e-05,0.0005720915732196864,1.0560277836318448e-05,1.836570058490165e-05,8.264565263205742e-06,0.0,0.0,5.509710175470495e-06,9.182850292450825e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368258423,0.5174055435824274,0.0024248294732642697,0.0012464279364638848,0.001369471703185912,0.0005574912514255732,0.0005293050141148004,0.01651198565537338,0.004408435924009904,0.0009564349179780494,0.00014716468134374634,0.00031221678251932926,0.013380603098751567,0.00013280054117575636,0.0002206115112593177,0.11614057777450143,0.22182514559275657,0.05913635200707691,0.0096705896127211,0.0002368728020155328,8.239053983148967e-05,0.005381674175769376,0.0016104098278904987,0.0005940791556270571,0.002997497929395644,0.0018705904799899396,8.645586252054343e-05,0.0009721541657090573,0.002856295721329176,0.0004932591529385236,0.0002550312433599729,0.00010244613176415491,0.0005154829169720176,0.00035395409546028125,0.00012738011092368467,6.829742117610327e-05,0.0020611186033502593,0.00011545516436912696,3.4148710588051636e-05,0.00178819994015845,0.000929332766717691,2.7373172772962028e-05,0.00023876995260375787,0.0005564071653751589,3.523279663846597e-05,0.003101028147210213,0.0005751076497448062,0.00036940232167868554,0.00014553855226812483,6.341903394923875e-05,0.00014228629411688182,2.5205000672133353e-05,0.0025652186167929264,0.00015448226218404311,0.00016640720873860085,3.902709781491616e-05,1.2738011092368468e-05,0.0003742807089055501,6.0979840335806494e-05,6.206392638622083e-05,0.00019513548907458078,0.00014011812201605313,7.453091596598571e-05,5.528838857113122e-05,6.179290487361725e-05,2.4120914621719015e-05,1.599026924361148e-05,3.4148710588051636e-05,6.152188336101366e-05,7.5886023529003635e-06,1.7887419831836573e-05,2.764419428556561e-05,3.7943011764501818e-06,0.00013605279932699937,0.0,1.9242527394854493e-05,2.7373172772962028e-05,1.4906183193197143e-05,1.897150588225091e-05,0.00016423903663777216,2.1681721008286754e-05,9.21473142852187e-06,7.859623865503949e-06,1.165392504195413e-05,5.962473277278857e-06,6.504516302486026e-06,7.046559327693195e-06,2.9812366386394286e-06,0.0,4.905489378124878e-05,3.008338789899787e-05,2.1139677983079585e-05,5.854064672237423e-05,5.4204302520716885e-06,8.672688403314702e-06,7.859623865503949e-06,0.0,0.0,6.233494789882442e-06,6.504516302486026e-06,0.0,3.7943011764501818e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.962473277278857e-06,0.0,0.0,0.0,0.0,0.0
368258424,0.31232439147023155,0.0011781175751481273,0.002435104946122071,0.0006309583666065285,0.0002908323721076967,0.00030069109658592373,0.017144321867636765,0.010400954324529492,0.000803486044975501,0.0009513669121489061,0.0005619472952589394,0.00617649088560922,0.0005619472952589394,8.872852030404306e-05,0.15911488371634477,0.3367395226405608,0.05016119014521901,0.009996746620922184,0.0003105498210641507,5.915234686936204e-05,0.004416708566245699,0.004845563081048574,0.0005471592085415989,0.0020407559669929905,0.001399938875908235,7.394043358670255e-05,0.0005619472952589394,0.0015872546409945482,0.0003105498210641507,0.00020210385180365365,0.0002661855609121292,0.00021196257628188064,0.00030069109658592373,0.0003746315301726263,9.365788254315657e-05,0.007063776088649651,0.00036970216793351276,0.0,0.012205100904045035,0.0013950095136691216,8.379915806492956e-05,0.0011288239527569924,0.0026224207112083837,0.00024646811195567516,0.03297743337966934,0.006013821931718474,0.0025681977265781353,0.00034998471897705873,0.0005323711218242584,0.00011337533149961058,0.00018731576508631314,0.0016119014521901156,0.0001528102294125186,0.0005077243106286908,0.0,0.00011830469373872408,0.0013062809933650785,0.0,6.901107134758904e-05,0.00011337533149961058,7.886979582581606e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.929362239113503e-05,0.0,0.0,0.0,0.0,0.0001478808671734051,0.0,0.0,5.422298463024854e-05,8.379915806492956e-05,0.0,8.872852030404306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.929362239113503e-05,0.0,8.872852030404306e-05,7.394043358670255e-05,8.379915806492956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368258431,0.4335036161097204,0.0023870881645237816,0.0012054153907284262,0.001136643672715394,0.00046066134923015246,0.0005024156065952077,0.026941047627962473,0.006980329378322773,0.0010405815904114758,0.0003826109073582191,0.0007818689369338785,0.013673291220662517,0.00012280663930898614,0.00017383962053294262,0.14967427585700613,0.25398678109334477,0.05563659277618599,0.009286092257259715,0.0018098969597715468,9.715369687555349e-05,0.009555175249167849,0.002736950634732938,0.001209508945372059,0.004776632461833743,0.0028204591494630483,0.00010070144423336863,0.0008754748864516168,0.0025612006886996334,0.0004552032763719753,0.0003867044620018519,0.0002638978226928658,0.0005752808792518729,0.00037169476164186475,0.00016537960760276802,6.140331965449307e-05,0.001156019831361923,0.00013044794131043417,6.604268158394367e-05,0.0018197214909162658,0.001586661779872101,6.658848886976137e-05,0.0003785173527145862,0.0007300172447811954,2.7563267933794668e-05,0.0004238193574374566,8.350851473011057e-05,0.00020604225039618786,0.00024315714583179255,3.165682257742754e-05,0.00015855701653004654,1.8830351360711208e-05,0.0036129713284703724,0.00019976546660928414,0.0002840926922681213,4.1208450079237574e-05,2.2651002361435223e-05,0.00047403362773268653,5.894718686831335e-05,7.313817629957397e-05,0.00016128605295913514,0.00013508730323988477,6.276783786903737e-05,7.641302001448027e-05,5.758266865376906e-05,3.0565208005792105e-05,9.551627501810034e-06,3.875231729305785e-05,6.931752529884995e-05,1.2007760287989756e-05,1.3372278502534047e-05,3.575037722106041e-05,7.095494715630311e-06,0.0001399995688122442,2.729036429088581e-06,2.0740676861073217e-05,3.274843714906297e-05,1.582841128871377e-05,2.6198749719250378e-05,0.0001563737873867757,3.7114895435604703e-05,1.8284544074893492e-05,9.005820215992316e-06,1.3372278502534047e-05,8.460012930174601e-06,7.3683983585391685e-06,8.460012930174601e-06,6.822591072721452e-06,5.185169215268304e-06,4.448329379414387e-05,5.294330672431847e-05,1.5009700359987195e-05,2.892778614833896e-05,0.0,6.276783786903736e-06,7.3683983585391685e-06,5.458072858177162e-06,0.0,7.641302001448026e-06,8.732916573083459e-06,4.093554643632872e-06,5.458072858177162e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.729036429088581e-06,0.0,0.0
368259698,0.4215694821075047,0.0010507577900148064,0.0007093779633665508,0.0003972782777953385,0.000232244755361094,0.00016037531817198754,0.04694737892828029,0.0028521519240047245,0.001076710642333095,0.0004312166231346387,0.00021560831156731936,0.00563043803756509,0.00013375700810194812,6.52148596715966e-05,0.30954898600875075,0.11801627044203031,0.04159244039994011,0.002944650551498112,0.00024888119915486865,8.052038796186928e-05,0.008440666123209503,0.0028588065015222345,0.0007599527524996257,0.0011512419105292053,0.0006647922939992348,5.057478913307491e-05,0.00021627376931907034,0.0009229899016786172,0.00018965545924903092,0.00010181503601790082,0.0003633399324560382,0.00012643697283268727,0.00011778602205992447,0.00024488845264436276,2.595285231828844e-05,0.011614899599061704,0.00036600176346304216,0.00011911693756342645,0.0030338218902327438,0.0015478547305727928,0.00010580778252840672,0.0005689663777470928,0.0018173651200319419,6.122211316109069e-05,0.0033299505897619324,0.0006135520471144088,0.0009103462043953484,0.00017568084646226023,7.985493021011828e-05,0.0001211133108186794,3.0611056580545346e-05,0.003074414813089554,8.318221896887322e-05,0.00011246236004591658,1.996373255252957e-05,1.5970986042023658e-05,0.0009130080354023524,2.196010580778253e-05,2.595285231828844e-05,5.9225739905837726e-05,4.5916584870818015e-05,2.7283767821790414e-05,2.79492255735414e-05,1.7301901545525627e-05,9.981866276264785e-06,1.3309155035019715e-05,1.1978239531517743e-05,6.05566554093397e-05,0.0,0.00042056929910662296,2.196010580778253e-05,0.0,6.388394416809463e-05,0.0,1.7967359297276616e-05,1.86328170490276e-05,1.5305528290272673e-05,1.0647324028015772e-05,5.390207789182984e-05,1.7967359297276616e-05,1.1978239531517743e-05,6.654577517509857e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.79492255735414e-05,2.2625563559533513e-05,1.1312781779766757e-05,1.1978239531517743e-05,2.79492255735414e-05,6.321848641634364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368259701,0.4490002815537717,0.0019485951682131869,0.0018412401329581983,0.0011373557036920003,0.0005063916757310777,0.000489174358756221,0.030931416337005687,0.010261520917014558,0.0013095288734405667,0.00022078677061874985,0.0011181128200142194,0.019442401998018995,0.00016913481969417995,0.0002380040875936065,0.13793096463563093,0.220355324911027,0.0629566386935905,0.010108590630943772,0.0005327240428690937,0.00010330390184913984,0.012745878478151224,0.005311035895067542,0.0013844748414487663,0.004675007950349309,0.003201408173971873,0.00012659791893276942,0.0011059594197966737,0.002680837531320325,0.0004425863245889619,0.0002744642882462441,0.0006694497953164847,0.0004911999254591453,0.0003737170566895353,0.00023294017083629571,7.899710141404811e-05,0.0006289384612579985,0.00010026555179475338,8.811215157720752e-05,0.0022331872899740523,0.001877700333610836,7.595875135966166e-05,0.0005894399105509744,0.0005904526939024366,3.3421850598251126e-05,0.0010543074688721037,0.00019647997018365813,0.00021673563721290125,0.0003220651057649654,4.253690076141052e-05,0.000163058119585407,2.9370717192402504e-05,0.002459037977350113,0.0011788798211019489,0.00045170137475212125,4.1524117409948365e-05,3.949855070702406e-05,0.001382449274745842,7.899710141404811e-05,7.393318465673734e-05,0.0002106589371041283,0.0001519175027193233,6.886926789942657e-05,9.52016350374426e-05,5.4690300978956385e-05,3.139628389532681e-05,2.126845038070526e-05,4.354968411287268e-05,9.925276844329122e-05,1.0127833514621554e-05,1.519175027193233e-05,2.4306800435091727e-05,1.2153400217545863e-05,0.00016508368628833132,0.0,1.924288367778095e-05,3.646020065263759e-05,3.3421850598251126e-05,2.3294017083629573e-05,0.00018027543656026364,4.962638422164561e-05,1.3166183569008019e-05,1.519175027193233e-05,1.924288367778095e-05,0.0,1.114061686608371e-05,1.114061686608371e-05,0.0,0.0,3.4434633949713284e-05,6.177978443919148e-05,2.6332367138016038e-05,8.000988476551027e-05,0.0,1.2153400217545863e-05,1.2153400217545863e-05,0.0,0.0,0.0,1.3166183569008019e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368259706,0.3298842079329884,0.0012887758559315856,0.0006526080734695161,0.000497974031964691,0.00022992580901718987,0.00021467684344506535,0.032296356021411454,0.0029297075105444216,0.0011653545408322028,0.0006473662415540984,0.00017989014073365632,0.003608286478503962,0.00011389071161680493,7.38621769899781e-05,0.36550436191894886,0.16829282588588151,0.04899349679271366,0.0036757154981432003,0.00033905121889270587,6.719075455217362e-05,0.012562050185298759,0.0026082879080944845,0.0008954001971881861,0.0012925880973246166,0.0007233728043276565,5.003566828353355e-05,0.0002978313588305568,0.0012032386896754497,0.0005415765428974846,0.0001436738474998606,0.0005327607346761001,0.00017369524846998075,0.00016225852429088737,0.00017107433251227185,3.240405184076458e-05,0.005056699942768726,0.0002661421022509856,5.527750019895135e-05,0.002986652866352824,0.0013812227097125904,7.481523733823588e-05,0.0003276144947136125,0.001111983161329767,2.1205592748735645e-05,0.0008675231820016459,0.00015725495746253402,0.0002144385783580009,0.0001756013691664963,3.9790269539762394e-05,0.00012437437544764055,6.909687524868919e-06,0.0033116464451087273,9.792695078348708e-05,0.000128901412101865,2.5494364315895665e-05,8.815808221384481e-06,0.0007050263926236942,2.4541303967637882e-05,3.168925657957124e-05,6.981167050988252e-05,5.170352389298467e-05,3.0736196231313464e-05,3.049793114424902e-05,1.906120696515564e-05,1.6678556094511184e-05,8.577543134320037e-06,1.3581109962673391e-05,5.170352389298467e-05,7.624482786062255e-06,1.4295905223866727e-05,2.049079748754231e-05,6.4331573507400274e-06,6.933514033575362e-05,3.3357112189022365e-06,1.2866314701480055e-05,1.7631616442768963e-05,1.4295905223866727e-05,1.04836638308356e-05,8.672849169145815e-05,2.1205592748735645e-05,9.53060348257782e-06,7.1479526119333635e-06,6.671422437804473e-06,2.8591810447733457e-06,4.288771567160018e-06,7.624482786062255e-06,2.6209159577089e-06,0.0,2.1443857835800093e-05,1.7393351355704518e-05,1.2389784527351164e-05,5.265658424124245e-05,5.2418319154178e-06,5.718362089546691e-06,2.8591810447733457e-06,5.480097002482246e-06,0.0,3.3357112189022365e-06,2.8591810447733457e-06,0.0,2.6209159577089e-06,0.0,0.0,0.0,0.0,2.8591810447733457e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368259707,0.5036275433208162,0.0016288276660713819,0.0008026440173309101,0.0006384407348154306,0.00030544107097284993,0.0003068764143514817,0.08707596727072614,0.003753997072473645,0.0009866550384715087,0.0009329731961106787,0.000192336012736663,0.007781283524238787,0.00011138264618182872,8.497232801500336e-05,0.14962249033798605,0.12912894464655675,0.03855160073799615,0.004752134857974208,0.0006171976528116798,6.889648217432705e-05,0.008051128079421568,0.002577876708022737,0.0010124912192868813,0.0014385011340648035,0.0009453171491669123,6.114562792971525e-05,0.0003901263303121269,0.0013664468964574865,0.000247740267151851,0.0001616196644339422,0.0004595969498379067,0.00022333942971511017,0.00019118773803375756,0.0001392283077272859,4.1337889304596225e-05,0.01822886090862403,0.00026582559372261184,5.167236163074528e-05,0.0022839183840789416,0.0011115299124124763,6.028442190253616e-05,0.0003410375867629189,0.0011399497113093863,1.7224120543581762e-05,0.001084258388218472,0.00020582824049580206,0.00027357644796722363,0.00022764545985100562,4.0763751953143506e-05,9.903869312559512e-05,2.0668944652298113e-05,0.02410142480795823,0.00012056884380507233,0.00014812743667480316,2.8132730221183543e-05,1.4353433786318135e-05,0.0009829231456870658,3.186462300562626e-05,3.4448241087163524e-05,9.329731961106787e-05,6.344217733552615e-05,3.818013387160624e-05,3.38741037357108e-05,2.870686757263627e-05,1.6362914516402673e-05,8.612060271790881e-06,1.3492227759139047e-05,4.6505125467670754e-05,5.454304838800891e-06,1.2056884380507233e-05,1.69370518678554e-05,5.454304838800891e-06,8.813008344799335e-05,0.0,1.291809040768632e-05,2.0668944652298113e-05,1.377929643486541e-05,1.492757113777086e-05,8.497232801500336e-05,1.8659463922213574e-05,9.186197623243606e-06,7.46378556888543e-06,8.324991596064518e-06,4.3060301358954405e-06,3.731892784442715e-06,8.037922920338155e-06,0.0,0.0,2.755859286973082e-05,2.239135670665629e-05,1.0908609677601782e-05,1.2631021731959958e-05,4.3060301358954405e-06,4.593098811621803e-06,9.760334974696332e-06,2.6410318166825368e-05,0.0,5.454304838800891e-06,4.0189614601690774e-06,2.8706867572636267e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368259710,0.5834634943697784,0.0008278847318077249,0.0004797796343382976,0.00048129313476207773,0.0002512410703474997,0.00017405254873471365,0.04005630221576462,0.0018267950115026033,0.0004404286233200145,0.0007249667029906768,9.535052669814747e-05,0.005460709528998668,0.00010140452839326795,6.962101949388546e-05,0.17194424264438793,0.10096107276910038,0.02487589296525003,0.0031798643903620293,0.0001619445453444727,5.448601525608427e-05,0.006721455382007507,0.0009852887758808574,0.0006492916818016709,0.0007839932195181015,0.0005917786656980264,3.6324010170722845e-05,0.00017102554788715342,0.0009640997699479355,0.00017707954958227389,9.989102796948783e-05,0.00017253904831093352,0.00012410703474996973,0.0001468095411066715,9.837752754570772e-05,1.9675505509141542e-05,0.0352236953626347,0.0003481050974694273,7.113451991766557e-05,0.0030012713403559754,0.0012789078580942002,6.962101949388546e-05,0.00029815958348468336,0.0011320983169875287,1.8162005085361423e-05,0.0017647414941276184,0.0003632401017072285,0.00031783508899382493,0.00013470153771643056,5.599951567986439e-05,6.205351737498486e-05,1.9675505509141542e-05,0.003935101101828309,8.172902288412641e-05,6.205351737498486e-05,2.4216006780481897e-05,0.0,0.0029513258263712313,0.0,2.5729507204262016e-05,6.50805182225451e-05,3.6324010170722845e-05,1.9675505509141542e-05,1.9675505509141542e-05,1.8162005085361423e-05,1.6648504661581307e-05,0.0,0.0,3.783751059450297e-05,0.0,0.0,0.0,0.0,6.962101949388546e-05,0.0,1.5135004237801187e-05,1.9675505509141542e-05,0.0,0.0,8.172902288412641e-05,2.118900593292166e-05,0.0,1.6648504661581307e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.6648504661581307e-05,2.7243007628042136e-05,0.0,0.000906586753844291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
