Species,hong_kong,london,ilorin,singapore,new_york_city,porto,barcelona,kyiv,doha,seoul,zurich,lisbon,stockholm,denver,berlin,santiago,offa,hamilton,marseille,paris,naples,sacramento,sofia,vienna,sendai,brisbane,kuala_lumpur,hanoi,minneapolis,auckland,baltimore
Lactobacillus curvatus,,0.0023752969121140144,,,,0.13513513513513514,,,0.015151515151515152,,0.019230769230769232,,,,0.027777777777777776,0.11764705882352941,,,,,,,,,,,,,,,
Lactobacillus delbrueckii,0.004601226993865031,0.009501187648456057,0.005128205128205128,0.03888888888888889,,,,0.02702702702702703,0.030303030303030304,,0.019230769230769232,,0.023255813953488372,0.02702702702702703,,,,,,,,,0.25,,,,,,,,
Lactobacillus dextrinicus,,0.0023752969121140144,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus farciminis,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus fermentum,0.009202453987730062,0.41092636579572445,0.03076923076923077,0.1,,,0.07291666666666667,0.08108108108108109,0.030303030303030304,0.03333333333333333,,,0.023255813953488372,0.02702702702702703,,0.058823529411764705,,,,,0.125,,,0.13333333333333333,,0.07142857142857142,0.14285714285714285,,,,
Lactobacillus frumenti,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,
Lactobacillus futsaii,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus gasseri,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus gastricus,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus harbinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Lactobacillus helveticus,,0.0023752969121140144,,,,0.009009009009009009,,0.013513513513513514,,,,,,,,,,,,,,,0.0625,,,,,,,,
Lactobacillus hilgardii,,,,,,,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Lactobacillus iners,0.003067484662576687,0.06413301662707839,0.010256410256410256,,0.013513513513513514,0.17117117117117117,0.08333333333333333,,0.030303030303030304,,0.019230769230769232,,0.046511627906976744,0.02702702702702703,0.2222222222222222,,,,,,0.125,,0.125,,0.21428571428571427,0.07142857142857142,,,,,
Lactobacillus jensenii,,0.004750593824228029,,,,0.02702702702702703,0.010416666666666666,,0.015151515151515152,,,,,,,,,,,0.0625,,,,,,,,,,,
Lactobacillus johnsonii,,0.0023752969121140144,,,,,,0.013513513513513514,,,,,0.023255813953488372,,,0.11764705882352941,,,,,,,0.0625,,,,,,,,
Lactobacillus kefiranofaciens,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus kullabergensis,,,,,,0.009009009009009009,,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,
Lactobacillus lindneri,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus mali,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus mucosae,,,0.005128205128205128,,,0.009009009009009009,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus murinus,,0.0023752969121140144,0.015384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus nagelii,,,,,,,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus parabuchneri,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,0.07692307692307693,,
Lactobacillus paracasei,,0.004750593824228029,,,,0.009009009009009009,,,,,,,,,,,,,,0.0625,,,,,,,,,0.07692307692307693,,
Lactobacillus paraplantarum,,,,,,0.018018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus pentosus,0.003067484662576687,,0.005128205128205128,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,
Lactobacillus plantarum,0.0015337423312883436,0.0023752969121140144,0.010256410256410256,0.005555555555555556,0.07432432432432433,0.018018018018018018,,0.013513513513513514,,,0.038461538461538464,,,0.32432432432432434,,,,,,0.0625,,,,,,,,,0.07692307692307693,,
Lactobacillus pontis,,,,0.022222222222222223,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,
Lactobacillus reuteri,,0.004750593824228029,0.005128205128205128,0.005555555555555556,,0.009009009009009009,,0.013513513513513514,,,,,0.023255813953488372,,,0.11764705882352941,,,,,,,0.0625,,,,,,,,
Lactobacillus rhamnosus,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,
Lactobacillus ruminis,,,0.005128205128205128,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,
Lactobacillus sakei,,0.004750593824228029,0.005128205128205128,0.005555555555555556,,0.036036036036036036,0.020833333333333332,,,,0.019230769230769232,,,,0.027777777777777776,0.11764705882352941,,,,0.0625,0.0625,,,,,,,,,,
Lactobacillus salivarius,,0.0023752969121140144,0.005128205128205128,,,,,0.013513513513513514,0.045454545454545456,,,,0.023255813953488372,,,,,,,,,,,,,,,,,,
Lactobacillus sanfranciscensis,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. C25,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus sp. P38,,,,,,,,,,,,,,,,0.47058823529411764,,,,,,,,,,,,,,,
Lactobacillus vaginalis,,,,0.005555555555555556,,0.009009009009009009,,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus zhachilii,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Lactococcus garvieae,,0.004750593824228029,0.010256410256410256,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,
Lactococcus lactis,0.010736196319018405,0.1543942992874109,0.015384615384615385,0.10555555555555556,0.17567567567567569,0.42342342342342343,0.07291666666666667,0.0945945945945946,0.06060606060606061,,0.057692307692307696,,0.16279069767441862,0.4864864864864865,0.6388888888888888,0.23529411764705882,0.11764705882352941,0.1875,0.25,0.125,0.1875,0.125,0.125,,,,,,0.07692307692307693,,0.08333333333333333
Lactococcus petauri,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactococcus piscium,,0.004750593824228029,,,,,,,,,,,,,,0.058823529411764705,,,,0.0625,,,,,,,,,,,
Lactococcus raffinolactis,,0.007125890736342043,,0.005555555555555556,,0.009009009009009009,,0.013513513513513514,,,0.019230769230769232,,,,,,,,,0.0625,,,0.125,,,,,,,,
Lacunisphaera limnophila,0.003067484662576687,,,,,,,,,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,
Laribacter hongkongensis,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Lautropia mirabilis,0.11196319018404909,0.1021377672209026,0.07179487179487179,0.16111111111111112,0.25,0.2972972972972973,0.010416666666666666,0.24324324324324326,0.13636363636363635,0.06666666666666667,0.23076923076923078,,0.27906976744186046,0.02702702702702703,0.05555555555555555,,,,0.4375,0.25,0.25,,0.125,0.26666666666666666,0.42857142857142855,,0.35714285714285715,0.21428571428571427,0.07692307692307693,,0.08333333333333333
Lawsonella clevelandensis,0.2469325153374233,0.0997624703087886,,0.20555555555555555,0.35135135135135137,0.3333333333333333,0.052083333333333336,0.13513513513513514,0.18181818181818182,,0.09615384615384616,,0.023255813953488372,0.21621621621621623,0.19444444444444445,0.058823529411764705,,,0.1875,,0.3125,,0.4375,0.26666666666666666,0.2857142857142857,,,,,,0.16666666666666666
Leclercia adecarboxylata,0.004601226993865031,0.0166270783847981,0.1076923076923077,0.05555555555555555,0.10135135135135136,0.04504504504504504,,0.02702702702702703,0.5757575757575758,,0.038461538461538464,0.3137254901960784,,,,0.11764705882352941,0.4117647058823529,0.4375,,0.0625,,0.0625,,,,,,,,0.15384615384615385,
Leclercia sp. 1106151,,,0.041025641025641026,,0.006756756756756757,,,,,,,,,,,,0.23529411764705882,0.125,,,,,,,,,,,,,
Leclercia sp. 119287,,,0.020512820512820513,,0.033783783783783786,,,,,,,0.0784313725490196,,,,,,0.125,,,,,,,,,,,,0.07692307692307693,
Leclercia sp. 29361,,0.0023752969121140144,0.07692307692307693,0.005555555555555556,0.0472972972972973,,,,0.13636363636363635,,,0.13725490196078433,,,,0.11764705882352941,0.29411764705882354,0.3125,,,,0.0625,0.0625,,,,,,,0.07692307692307693,
Leclercia sp. J807,,,0.07692307692307693,,0.02027027027027027,,,,,,,,,,,,0.23529411764705882,0.0625,,,,,,,,,,,,,
Leclercia sp. LSNIH1,,,0.035897435897435895,,0.006756756756756757,,,,,,,,,,,,0.29411764705882354,0.125,,,,,,,,,,,,,
Leclercia sp. LSNIH3,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Leclercia sp. W17,,,0.08717948717948718,,0.013513513513513514,,,,,,,,,,,,0.23529411764705882,0.0625,,,,,,,,,,,,,
Leclercia sp. W6,,,0.07692307692307693,,0.013513513513513514,,,,,,,,,,,,0.23529411764705882,0.0625,,,,,,,,,,,,,
Legionella jordanis,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legionella pneumophila,0.003067484662576687,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Leifsonia sp. 21MFCrub1.1,0.004601226993865031,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leifsonia sp. PS1209,0.006134969325153374,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leifsonia xyli,0.046012269938650305,0.06175771971496437,0.005128205128205128,0.011111111111111112,,0.018018018018018018,,0.013513513513513514,0.015151515151515152,,0.038461538461538464,,,,0.027777777777777776,0.058823529411764705,,,,,,0.125,,0.13333333333333333,0.07142857142857142,,,,,,
Leishmania major,0.0015337423312883436,,,,,0.018018018018018018,0.010416666666666666,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,
Leishmania mexicana,0.015337423312883436,0.019002375296912115,,0.09444444444444444,0.04054054054054054,0.3783783783783784,0.0625,0.08108108108108109,,,0.057692307692307696,,0.16279069767441862,0.21621621621621623,0.3611111111111111,0.29411764705882354,,,0.125,0.1875,0.25,,0.4375,,0.07142857142857142,0.07142857142857142,,0.14285714285714285,,,
Leishmania panamensis,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Leisingera aquaemixtae,0.010736196319018405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lelliottia amnigena,,,0.015384615384615385,0.005555555555555556,0.006756756756756757,,,,,,0.019230769230769232,0.058823529411764705,,,,,0.11764705882352941,0.1875,,,,,,,,,,,,,
Lelliottia jeotgali,,,0.010256410256410256,,,,,,,,,,,,,,0.058823529411764705,0.1875,,,,,,,,,,,,,
Lelliottia nimipressuralis,,,,,,,,,,,,0.0196078431372549,,,,,0.058823529411764705,,,,,,,,,,,,,,
Lelliottia sp. WB101,,,0.010256410256410256,,,,,,,,0.019230769230769232,,,,,,0.058823529411764705,0.125,,,,,,,,,,,,,
Lentibacillus amyloliquefaciens,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lentzea guizhouensis,0.004601226993865031,0.019002375296912115,0.015384615384615385,0.005555555555555556,,,,,0.09090909090909091,,,,0.023255813953488372,,,,,,,,,0.125,,,,0.07142857142857142,,,,,0.08333333333333333
Leptolyngbya boryana,0.01687116564417178,,,0.022222222222222223,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Leptolyngbya sp. NIES-3755,0.023006134969325152,,,0.03888888888888889,,0.009009009009009009,,0.04054054054054054,,,0.019230769230769232,,,,,,,,,,0.0625,,,,,,,,,,
Leptothrix cholodnii,0.2223926380368098,,0.041025641025641026,0.24444444444444444,0.04054054054054054,,,0.14864864864864866,0.045454545454545456,0.06666666666666667,0.07692307692307693,,0.023255813953488372,0.05405405405405406,,,,,,,,,,0.06666666666666667,,0.6428571428571429,0.14285714285714285,0.14285714285714285,0.6923076923076923,,0.4166666666666667
Leptotrichia buccalis,,0.0023752969121140144,,,,0.036036036036036036,,,,,,,,0.08108108108108109,0.027777777777777776,,,,,,,,,,,,,,,,
Leptotrichia goodfellowii,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Leptotrichia hofstadii,,0.0023752969121140144,,,,0.009009009009009009,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Leptotrichia hongkongensis,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Leptotrichia shahii,,,,,,0.02702702702702703,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Leptotrichia sp. oral taxon 212,0.003067484662576687,0.009501187648456057,,,,0.09009009009009009,0.010416666666666666,0.02702702702702703,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,
Leptotrichia sp. oral taxon 498,,0.0023752969121140144,,,,0.009009009009009009,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Leptotrichia sp. oral taxon 847,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Leptotrichia trevisanii,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Leptotrichia wadei,,0.019002375296912115,,0.011111111111111112,,0.23423423423423423,0.0625,0.013513513513513514,,,,,0.023255813953488372,,,,,,0.0625,,,,,,,,,0.14285714285714285,,,
Leucobacter sp. DSM 101948,,0.030878859857482184,0.005128205128205128,0.005555555555555556,,,,0.013513513513513514,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,
Leucobacter sp. HDW9A,,0.014251781472684086,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,
Leucobacter sp. HDW9B,,0.014251781472684086,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,
Leucobacter sp. HDW9C,,0.014251781472684086,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,
Leucobacter triazinivorans,,0.0332541567695962,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,
Leuconostoc carnosum,0.0015337423312883436,0.009501187648456057,,0.03333333333333333,,0.07207207207207207,0.020833333333333332,0.013513513513513514,,,0.019230769230769232,0.0196078431372549,,,0.027777777777777776,,,,0.0625,,0.0625,,,,,,,,,,
Leuconostoc citreum,,0.07838479809976247,,0.005555555555555556,0.006756756756756757,0.036036036036036036,0.010416666666666666,,,,,0.0196078431372549,,,0.027777777777777776,,,,,0.0625,,,,,,,,,,,
Leuconostoc garlicum,,0.004750593824228029,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Leuconostoc gelidum,,0.0498812351543943,,0.005555555555555556,,,0.010416666666666666,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Leuconostoc kimchii,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leuconostoc lactis,,0.009501187648456057,,0.005555555555555556,0.02702702702702703,,0.010416666666666666,0.02702702702702703,,,,,,,,,,,,0.0625,,,,,,,,,,,
Leuconostoc mesenteroides,,0.24228028503562946,,0.016666666666666666,0.04054054054054054,0.07207207207207207,,0.013513513513513514,,,0.038461538461538464,0.0196078431372549,,,,0.058823529411764705,,,,0.125,0.0625,,,,,,,,0.07692307692307693,0.07692307692307693,
Leuconostoc pseudomesenteroides,0.004601226993865031,0.0166270783847981,0.005128205128205128,0.005555555555555556,0.02027027027027027,0.05405405405405406,,0.02702702702702703,,,,,,,0.027777777777777776,0.058823529411764705,,,,0.125,,0.0625,,,,,,,,,
Leuconostoc suionicum,0.003067484662576687,0.009501187648456057,,,0.006756756756756757,0.018018018018018018,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Lichenihabitans psoromatis,0.029141104294478526,0.0023752969121140144,,,,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Limnobacter sp. SAORIC-580,,,0.005128205128205128,,,0.009009009009009009,,,,0.05,,,,,,0.35294117647058826,,,,,,,,,,,,,,,
Limnoglobus roseus,0.032208588957055216,,,0.022222222222222223,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,0.07142857142857142,0.14285714285714285,,,
Limnohabitans sp. 103DPR2,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limnohabitans sp. 63ED37-2,,,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Listeria monocytogenes,,0.46318289786223277,0.005128205128205128,,,,0.125,,,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,
Listonella phage phiHSIC,0.007668711656441718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Litoreibacter sp. LN3S51,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Longibaculum sp. KGMB06250,,,0.005128205128205128,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Lonsdalea britannica,,0.0023752969121140144,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Luteibacter pinisoli,,,,0.011111111111111112,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,
Luteimicrobium xylanilyticum,,0.009501187648456057,0.005128205128205128,,,0.018018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,
Luteimonas sp. 100111,0.032208588957055216,0.052256532066508314,0.14871794871794872,,0.013513513513513514,,0.052083333333333336,,0.015151515151515152,,,0.0392156862745098,,,0.1111111111111111,0.11764705882352941,,,0.0625,,0.0625,0.0625,,0.06666666666666667,,,0.07142857142857142,,0.07692307692307693,0.07692307692307693,
Luteimonas sp. Gr-4,0.032208588957055216,0.009501187648456057,0.15897435897435896,0.011111111111111112,0.033783783783783786,0.009009009009009009,,0.04054054054054054,0.030303030303030304,,0.038461538461538464,0.0392156862745098,0.046511627906976744,,,0.23529411764705882,,,,,,,0.125,0.06666666666666667,,,0.07142857142857142,0.14285714285714285,0.07692307692307693,0.07692307692307693,
Luteimonas sp. JM171,0.007668711656441718,0.004750593824228029,0.03076923076923077,,0.006756756756756757,,,,0.045454545454545456,,,0.0196078431372549,,0.02702702702702703,,,,,,,,,,0.06666666666666667,,,0.07142857142857142,,,0.07692307692307693,
Luteimonas sp. YGD11-2,0.3006134969325153,0.009501187648456057,0.14358974358974358,0.027777777777777776,0.033783783783783786,0.036036036036036036,0.010416666666666666,0.05405405405405406,0.030303030303030304,,0.019230769230769232,0.058823529411764705,,,0.027777777777777776,,,,0.0625,,0.125,,0.0625,0.13333333333333333,,0.07142857142857142,0.5,0.07142857142857142,0.07692307692307693,0.07692307692307693,0.08333333333333333
Luteimonas yindakuii,0.046012269938650305,0.0023752969121140144,0.035897435897435895,,0.013513513513513514,,,,0.015151515151515152,,,0.0392156862745098,,,,,,,,,,,,0.06666666666666667,,,0.07142857142857142,,,0.07692307692307693,
Luteipulveratus mongoliensis,0.11809815950920245,0.023752969121140142,0.005128205128205128,,,,,0.02702702702702703,,,0.019230769230769232,,,,,,,,,,,,,0.13333333333333333,,,,0.07142857142857142,,,
Luteitalea pratensis,0.01687116564417178,0.021377672209026127,0.1076923076923077,0.016666666666666666,,0.009009009009009009,,,,,0.019230769230769232,,0.13953488372093023,0.05405405405405406,0.2777777777777778,,,,,0.125,0.0625,0.1875,,,,0.07142857142857142,,0.14285714285714285,0.3076923076923077,,
Lysinibacillus fusiformis,,0.019002375296912115,0.015384615384615385,,0.006756756756756757,,,,,,,0.0392156862745098,,,,,0.058823529411764705,,,,,,,,,,,,,0.15384615384615385,
Lysinibacillus sp. 2017,,,0.015384615384615385,,,,,,0.030303030303030304,,,,,,,,0.058823529411764705,,,,,,,,,,,,,0.07692307692307693,
Lysinibacillus sp. SGAir0095,,,0.015384615384615385,,,,,,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,
Lysinibacillus sp. YS11,,0.04275534441805225,0.06153846153846154,,0.033783783783783786,,,,0.5454545454545454,,,0.13725490196078433,,,,,0.17647058823529413,0.125,,,,,,,,,,,,0.07692307692307693,
Lysinibacillus sphaericus,,0.047505938242280284,0.020512820512820513,,0.013513513513513514,,,,,,,0.058823529411764705,,,,,0.17647058823529413,0.1875,,,,,,,,,,,,0.23076923076923078,
Lysinibacillus timonensis,,,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,
Lysinibacillus varians,,,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,
Lysinimonas sp. KACC 19322,0.004601226993865031,0.0023752969121140144,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lysobacter alkalisoli,0.010736196319018405,0.004750593824228029,0.02564102564102564,0.005555555555555556,0.006756756756756757,,,,0.015151515151515152,,,0.0392156862745098,,,0.027777777777777776,,,,,,,,,0.06666666666666667,,,0.07142857142857142,,,0.07692307692307693,
Lysobacter antibioticus,0.006134969325153374,0.004750593824228029,0.015384615384615385,0.005555555555555556,0.006756756756756757,,,,,,,0.0392156862745098,,,,,,,,,,,,0.06666666666666667,,,,,,0.07692307692307693,
Lysobacter capsici,0.013803680981595092,0.009501187648456057,0.010256410256410256,0.005555555555555556,0.013513513513513514,,,0.02702702702702703,0.015151515151515152,,,0.0392156862745098,,,0.027777777777777776,,,,,,,,,0.06666666666666667,,,,,,0.07692307692307693,
Lysobacter enzymogenes,0.15644171779141106,0.019002375296912115,0.18974358974358974,0.027777777777777776,0.04054054054054054,0.009009009009009009,,0.05405405405405406,0.045454545454545456,0.016666666666666666,0.038461538461538464,0.0392156862745098,0.023255813953488372,,0.08333333333333333,0.17647058823529413,,,0.0625,,0.0625,,,0.13333333333333333,0.14285714285714285,,0.42857142857142855,0.07142857142857142,0.07692307692307693,0.07692307692307693,
Lysobacter gummosus,0.003067484662576687,,,,0.006756756756756757,,,,,,,0.0392156862745098,,,,,,,,,,,,0.06666666666666667,,,,,,0.07692307692307693,
Lysobacter lycopersici,0.04447852760736196,,0.05641025641025641,0.005555555555555556,0.006756756756756757,,,,0.030303030303030304,,0.019230769230769232,0.0196078431372549,,,0.027777777777777776,0.058823529411764705,,,,,,,,0.06666666666666667,,,0.07142857142857142,,,0.07692307692307693,
Lysobacter maris,0.02147239263803681,0.004750593824228029,0.05128205128205128,0.005555555555555556,0.013513513513513514,,,,0.015151515151515152,,0.019230769230769232,0.0392156862745098,,,0.027777777777777776,,,,,,,,,0.06666666666666667,,,0.07142857142857142,,,0.07692307692307693,
Lysobacter oculi,0.3588957055214724,0.011876484560570071,0.11794871794871795,0.07222222222222222,0.013513513513513514,,,0.1891891891891892,0.10606060606060606,0.03333333333333333,0.057692307692307696,0.0392156862745098,,,0.1388888888888889,0.058823529411764705,,,0.1875,,,,0.1875,0.13333333333333333,,,0.42857142857142855,0.5,,0.07692307692307693,0.08333333333333333
Lysobacter soli,0.03374233128834356,0.007125890736342043,0.1076923076923077,0.022222222222222223,0.006756756756756757,,,0.02702702702702703,0.015151515151515152,,0.038461538461538464,0.0392156862745098,,,0.027777777777777776,,,,,,,,,0.13333333333333333,,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.07692307692307693,0.07692307692307693,
Lysobacter sp. HDW10,0.003067484662576687,,,,,,,,0.045454545454545456,,,,,,0.027777777777777776,,,,,,,,0.0625,0.06666666666666667,,,,,,,
Lysobacter sp. TY2-98,0.06901840490797546,0.0023752969121140144,0.13846153846153847,0.03333333333333333,,0.018018018018018018,,0.013513513513513514,0.045454545454545456,0.03333333333333333,0.019230769230769232,0.0196078431372549,,,0.027777777777777776,,,,,,,,,0.06666666666666667,,,0.35714285714285715,0.14285714285714285,0.07692307692307693,0.07692307692307693,
Macrococcus canis,,0.009501187648456057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macrococcus caseolyticus,0.003067484662576687,0.011876484560570071,0.010256410256410256,0.005555555555555556,,0.009009009009009009,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Macrococcus sp. IME1552,,0.009501187648456057,,,0.006756756756756757,,,,,,,0.0196078431372549,,0.4864864864864865,,,,,,,,,,,,,,,,,
Mageeibacillus indolicus,,,,,,,,,,,,,0.023255813953488372,,,,,,,,,,,,,,,,,,
Magnetospirillum gryphiswaldense,,,,0.011111111111111112,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,
Mahella australiensis,,,,,,,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Malassezia restricta,0.7530674846625767,0.6769596199524941,0.6307692307692307,0.8222222222222222,0.7837837837837838,0.9099099099099099,0.78125,0.7837837837837838,0.7121212121212122,0.4666666666666667,0.6730769230769231,,0.9069767441860465,0.918918918918919,0.9722222222222222,0.6470588235294118,,,1.0,0.875,0.9375,0.3125,0.9375,0.8666666666666667,1.0,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.8461538461538461,,1.0
Mameliella alba,0.018404907975460124,,,,0.006756756756756757,,,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,
Mannheimia sp. USDA-ARS-USMARC-1261,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Maribacter cobaltidurans,,,,,,,,,,,,,,0.24324324324324326,,,,,,,,,,,,,,,,,
Maribius sp. THAF1,0.02147239263803681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marinilactibacillus sp. 15R,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marinobacter hydrocarbonoclasticus,0.024539877300613498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marinobacter sp. JH2,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marinobacter sp. LQ44,0.0015337423312883436,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marinomonas primoryensis,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marinovum algicola,0.019938650306748466,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,
Marisediminicola antarctica,,0.0023752969121140144,,0.005555555555555556,,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Marmoricola scoriae,0.25153374233128833,0.6484560570071259,0.4358974358974359,0.5277777777777778,0.5067567567567568,0.23423423423423423,0.020833333333333332,0.581081081081081,0.12121212121212122,0.11666666666666667,0.6923076923076923,,0.8604651162790697,0.2702702702702703,0.8333333333333334,0.7647058823529411,,,0.75,1.0,0.625,1.0,0.5625,0.6666666666666666,0.7857142857142857,0.21428571428571427,0.7857142857142857,0.5714285714285714,0.7692307692307693,,0.5
Massilia albidiflava,0.004601226993865031,0.021377672209026127,0.06666666666666667,0.05,0.17567567567567569,0.04504504504504504,0.010416666666666666,0.04054054054054054,,0.08333333333333333,0.07692307692307693,0.0196078431372549,0.3488372093023256,0.05405405405405406,0.08333333333333333,0.5882352941176471,,0.125,0.25,0.0625,0.3125,0.75,0.125,,0.07142857142857142,,,0.14285714285714285,0.3076923076923077,0.07692307692307693,
Massilia armeniaca,0.009202453987730062,0.011876484560570071,0.06153846153846154,0.07222222222222222,0.17567567567567569,0.04504504504504504,,0.013513513513513514,,0.1,0.038461538461538464,0.0196078431372549,0.3023255813953488,,0.05555555555555555,0.47058823529411764,,0.125,,,0.0625,0.5625,0.0625,,0.2857142857142857,,0.21428571428571427,0.14285714285714285,0.3076923076923077,0.07692307692307693,
