Species,hong_kong,london,ilorin,singapore,new_york_city,porto,barcelona,kyiv,doha,seoul,zurich,lisbon,stockholm,denver,berlin,offa,santiago,naples,paris,sacramento,hamilton,marseille,sofia,vienna,sendai,brisbane,kuala_lumpur,hanoi,auckland,minneapolis,baltimore
Propionibacterium virus Lauchelly,0.03680981595092025,0.004750593824228029,,0.016666666666666666,0.006756756756756757,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Komagataeibacter medellinensis,0.03680981595092025,0.0023752969121140144,0.005128205128205128,0.03888888888888889,0.006756756756756757,0.009009009009009009,0.010416666666666666,0.04054054054054054,,0.016666666666666666,0.11538461538461539,,,0.02702702702702703,,,,,,,,,,,,,0.14285714285714285,0.07142857142857142,,0.07692307692307693,
Thioalkalivibrio paradoxus,0.03680981595092025,0.0023752969121140144,0.015384615384615385,0.016666666666666666,,0.018018018018018018,,0.04054054054054054,0.030303030303030304,0.016666666666666666,0.019230769230769232,,0.06976744186046512,,0.027777777777777776,,,0.0625,0.0625,,,,,,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07692307692307693,0.15384615384615385,
Propionibacterium virus Pirate,0.03680981595092025,0.0023752969121140144,,0.011111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plasmodium malariae,0.0352760736196319,0.023752969121140142,0.14871794871794872,0.05,0.22972972972972974,0.972972972972973,0.1875,0.06756756756756757,0.7272727272727273,,0.038461538461538464,0.0196078431372549,0.37209302325581395,0.7567567567567568,0.6388888888888888,0.058823529411764705,0.7647058823529411,0.375,0.3125,0.5625,,0.25,,,0.14285714285714285,0.21428571428571427,,0.07142857142857142,,,0.16666666666666666
Trypanosoma brucei,0.0352760736196319,0.028503562945368172,0.11794871794871795,0.08333333333333333,0.11486486486486487,0.7747747747747747,0.1875,0.12162162162162163,0.5757575757575758,,0.057692307692307696,0.0196078431372549,0.5348837209302325,0.6216216216216216,0.25,,0.4117647058823529,0.3125,0.3125,0.25,,0.125,,,0.35714285714285715,0.14285714285714285,,0.14285714285714285,,,0.08333333333333333
Psychrobacter sp. DAB_AL43B,0.0352760736196319,0.505938242280285,0.02564102564102564,0.23333333333333334,0.4797297297297297,0.5495495495495496,0.2604166666666667,0.16216216216216217,0.13636363636363635,0.016666666666666666,0.15384615384615385,0.0392156862745098,0.5813953488372093,0.2702702702702703,0.6111111111111112,,1.0,0.4375,0.25,0.3125,0.1875,0.5625,0.3125,0.13333333333333333,0.21428571428571427,0.07142857142857142,,,0.23076923076923078,,0.16666666666666666
Bacteroides thetaiotaomicron,0.0352760736196319,0.030878859857482184,0.22564102564102564,0.05555555555555555,0.12837837837837837,0.3333333333333333,0.07291666666666667,0.04054054054054054,0.12121212121212122,,0.038461538461538464,0.0392156862745098,0.09302325581395349,0.3783783783783784,0.19444444444444445,0.058823529411764705,0.5294117647058824,0.3125,0.0625,0.1875,0.0625,0.375,0.25,0.13333333333333333,0.42857142857142855,,0.07142857142857142,0.21428571428571427,,0.07692307692307693,0.16666666666666666
Pseudobacter ginsenosidimutans,0.0352760736196319,,0.020512820512820513,0.07777777777777778,0.006756756756756757,0.16216216216216217,,0.02702702702702703,,0.016666666666666666,0.038461538461538464,0.0392156862745098,0.18604651162790697,0.05405405405405406,0.2222222222222222,,,0.125,0.0625,0.1875,,,,,,,,0.14285714285714285,0.07692307692307693,,
Runella sp. SP2,0.0352760736196319,0.004750593824228029,0.020512820512820513,0.011111111111111112,,0.08108108108108109,0.010416666666666666,,0.015151515151515152,,,0.0392156862745098,0.046511627906976744,0.10810810810810811,,,,0.0625,0.0625,,,,,,,,0.07142857142857142,,0.07692307692307693,,
Staphylococcus sp. M0911,0.0352760736196319,0.48693586698337293,0.05128205128205128,0.016666666666666666,0.19594594594594594,0.6396396396396397,0.5625,0.14864864864864866,0.5303030303030303,,0.07692307692307693,,0.20930232558139536,0.5945945945945946,0.7777777777777778,,0.47058823529411764,0.4375,0.125,,,0.625,0.0625,0.06666666666666667,0.6428571428571429,0.07142857142857142,,0.35714285714285715,,,
Haliscomenobacter hydrossis,0.0352760736196319,0.0023752969121140144,0.010256410256410256,0.022222222222222223,,0.09009009009009009,,0.013513513513513514,,,,0.0196078431372549,0.06976744186046512,0.13513513513513514,,,,,,0.0625,,,,,,,,,,,
Roseburia intestinalis,0.0352760736196319,0.035629453681710214,0.1641025641025641,0.07222222222222222,0.10135135135135136,0.3333333333333333,0.13541666666666666,0.04054054054054054,0.21212121212121213,,0.019230769230769232,0.0784313725490196,0.16279069767441862,0.40540540540540543,0.08333333333333333,0.47058823529411764,0.4117647058823529,0.125,0.125,0.125,,0.25,0.25,0.06666666666666667,0.2857142857142857,,,0.07142857142857142,,,0.08333333333333333
Pseudanabaena sp. PCC 7367,0.0352760736196319,0.004750593824228029,,0.016666666666666666,0.013513513513513514,0.11711711711711711,0.11458333333333333,,,,,,0.046511627906976744,0.4594594594594595,0.027777777777777776,,,,,,,0.0625,,,,,,,,,
Gordonia virus GAL1,0.0352760736196319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selenomonas sputigena,0.0352760736196319,0.052256532066508314,0.02564102564102564,0.16666666666666666,0.19594594594594594,0.38738738738738737,0.041666666666666664,0.22972972972972974,0.030303030303030304,,0.17307692307692307,,0.13953488372093023,0.13513513513513514,0.1111111111111111,,0.058823529411764705,0.375,0.125,,,0.4375,0.5625,0.26666666666666666,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,,,0.4166666666666667
Pseudomonas sp. S-6-2,0.0352760736196319,0.0166270783847981,0.18461538461538463,0.03333333333333333,0.0945945945945946,0.018018018018018018,0.010416666666666666,0.013513513513513514,0.07575757575757576,,0.019230769230769232,0.0784313725490196,0.09302325581395349,0.05405405405405406,0.08333333333333333,0.11764705882352941,,0.0625,,,0.3125,0.0625,0.125,0.06666666666666667,,,0.07142857142857142,,0.3076923076923077,0.07692307692307693,0.08333333333333333
Alteromonas mediterranea,0.0352760736196319,,,,0.006756756756756757,0.07207207207207207,,,,0.016666666666666666,,,0.023255813953488372,0.1891891891891892,,,,,,,,,,,,,,,,,
Desulfuromonas soudanensis,0.0352760736196319,,0.005128205128205128,0.005555555555555556,0.006756756756756757,,,0.013513513513513514,0.015151515151515152,0.016666666666666666,,,,,,,,,,,,,,,,0.07142857142857142,0.07142857142857142,0.14285714285714285,,,
Stenotrophomonas sp. ZAC14D2_NAIMI4_7,0.0352760736196319,0.15676959619952494,0.24615384615384617,0.027777777777777776,0.060810810810810814,0.036036036036036036,0.020833333333333332,0.013513513513513514,0.045454545454545456,,0.019230769230769232,0.29411764705882354,,0.02702702702702703,0.3055555555555556,0.17647058823529413,0.29411764705882354,,,,0.75,,,0.13333333333333333,,,0.07142857142857142,0.07142857142857142,0.38461538461538464,,
Cellvibrio japonicus,0.0352760736196319,,0.17435897435897435,0.005555555555555556,0.006756756756756757,0.018018018018018018,,,0.015151515151515152,,,,0.023255813953488372,,0.027777777777777776,,0.17647058823529413,,,,,,,,,,,0.14285714285714285,,0.07692307692307693,
Pseudomonas sp. SK,0.0352760736196319,0.040380047505938245,0.1794871794871795,0.07222222222222222,0.21621621621621623,0.05405405405405406,0.010416666666666666,0.013513513513513514,0.13636363636363635,,0.019230769230769232,0.2549019607843137,0.046511627906976744,0.1891891891891892,0.027777777777777776,,0.4117647058823529,0.0625,0.0625,0.1875,0.6875,,0.125,0.06666666666666667,0.07142857142857142,,0.14285714285714285,,0.46153846153846156,0.15384615384615385,0.16666666666666666
Morganella morganii,0.0352760736196319,0.004750593824228029,0.08717948717948718,0.05555555555555555,0.08783783783783784,0.3153153153153153,0.10416666666666667,0.04054054054054054,0.09090909090909091,,,0.058823529411764705,0.023255813953488372,0.16216216216216217,0.08333333333333333,0.17647058823529413,0.5294117647058824,,0.0625,0.3125,0.3125,0.0625,0.0625,,0.14285714285714285,,,,0.23076923076923078,,0.16666666666666666
Agrobacterium sp. T29,0.0352760736196319,0.0332541567695962,0.03076923076923077,0.005555555555555556,0.006756756756756757,,,0.05405405405405406,0.015151515151515152,,0.019230769230769232,0.0392156862745098,,,0.027777777777777776,0.058823529411764705,,,,,0.0625,,0.0625,0.06666666666666667,,0.07142857142857142,,,0.15384615384615385,,
[Candida] glabrata,0.0352760736196319,0.004750593824228029,0.09743589743589744,0.07777777777777778,0.07432432432432433,0.4144144144144144,0.010416666666666666,0.05405405405405406,0.19696969696969696,,0.1346153846153846,0.0196078431372549,0.046511627906976744,0.40540540540540543,0.05555555555555555,,0.058823529411764705,0.0625,0.0625,0.0625,,,,,,0.07142857142857142,,0.14285714285714285,0.07692307692307693,,
Tuwongella immobilis,0.0352760736196319,,,0.044444444444444446,,0.009009009009009009,,,,0.016666666666666666,,,,,,,,,,,,,,,,0.07142857142857142,,0.14285714285714285,,,
Paraburkholderia dokdonella,0.03374233128834356,0.0023752969121140144,0.020512820512820513,0.07777777777777778,0.02702702702702703,,,0.0945945945945946,0.015151515151515152,0.05,0.15384615384615385,0.0392156862745098,0.046511627906976744,,0.027777777777777776,,,0.0625,0.0625,0.0625,,,,,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.07692307692307693,0.23076923076923078,
TM7 phylum sp. oral taxon 488,0.03374233128834356,0.023752969121140142,0.005128205128205128,0.08333333333333333,0.05405405405405406,0.2882882882882883,0.041666666666666664,0.08108108108108109,0.045454545454545456,,0.038461538461538464,,0.16279069767441862,0.02702702702702703,0.1111111111111111,,,0.125,0.0625,0.0625,,0.0625,0.125,,0.07142857142857142,,,0.07142857142857142,,,
Bacillus cereus,0.03374233128834356,0.14014251781472684,0.5076923076923077,0.19444444444444445,0.3783783783783784,0.9099099099099099,0.16666666666666666,0.20270270270270271,0.7878787878787878,,0.11538461538461539,0.23529411764705882,0.3023255813953488,0.8108108108108109,0.6388888888888888,0.4117647058823529,0.8235294117647058,0.4375,0.25,0.5625,0.0625,0.5625,0.0625,,0.2857142857142857,0.07142857142857142,,0.07142857142857142,0.23076923076923078,,0.08333333333333333
Flavobacterium sp. XS-5,0.03374233128834356,0.0023752969121140144,0.03076923076923077,,,0.0990990990990991,,0.013513513513513514,0.030303030303030304,,,0.0392156862745098,,0.16216216216216217,0.027777777777777776,,0.17647058823529413,,,,0.0625,,,,,,,,0.15384615384615385,,
Roseobacter litoralis,0.03374233128834356,,0.010256410256410256,0.005555555555555556,0.006756756756756757,,,0.02702702702702703,,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,
Propionibacterium virus PHL116M00,0.03374233128834356,0.0023752969121140144,,,,0.009009009009009009,,,,,,,,,,,,0.0625,,,,,,,,,,,,,
Sulfitobacter sp. SK011,0.03374233128834356,0.0023752969121140144,0.010256410256410256,0.005555555555555556,0.013513513513513514,,,0.02702702702702703,,0.016666666666666666,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Acinetobacter defluvii,0.03374233128834356,0.0498812351543943,0.1076923076923077,0.044444444444444446,0.23648648648648649,0.4954954954954955,0.3125,0.05405405405405406,0.24242424242424243,0.03333333333333333,0.07692307692307693,0.39215686274509803,0.023255813953488372,0.3783783783783784,0.2222222222222222,0.23529411764705882,0.6470588235294118,0.125,,0.0625,0.1875,0.125,0.25,0.06666666666666667,,,,0.14285714285714285,0.23076923076923078,,
Citrobacter freundii,0.03374233128834356,0.09263657957244656,0.16923076923076924,0.1,0.2702702702702703,0.3783783783783784,0.010416666666666666,0.06756756756756757,0.6818181818181818,,0.09615384615384616,0.37254901960784315,0.046511627906976744,0.21621621621621623,0.16666666666666666,0.7058823529411765,0.23529411764705882,0.25,0.1875,0.0625,0.5625,0.3125,0.125,0.13333333333333333,,,,,0.46153846153846156,0.07692307692307693,0.08333333333333333
Xanthomonas hortorum,0.03374233128834356,0.019002375296912115,0.08205128205128205,0.022222222222222223,0.02702702702702703,0.009009009009009009,,0.02702702702702703,0.030303030303030304,,0.057692307692307696,0.0784313725490196,0.023255813953488372,,0.1111111111111111,,,,,,0.25,0.0625,,0.26666666666666666,,,,,0.3076923076923077,,
Chryseobacterium sp. SNU WT5,0.03374233128834356,0.2660332541567696,0.02564102564102564,0.005555555555555556,0.08108108108108109,0.14414414414414414,,0.05405405405405406,0.15151515151515152,0.016666666666666666,0.038461538461538464,0.09803921568627451,0.16279069767441862,0.21621621621621623,0.4166666666666667,0.058823529411764705,0.9411764705882353,,0.0625,,0.375,0.0625,,0.06666666666666667,,,,0.2857142857142857,0.38461538461538464,,
Aeromonas salmonicida,0.03374233128834356,0.030878859857482184,0.14871794871794872,0.25,0.16216216216216217,0.15315315315315314,,0.14864864864864866,0.09090909090909091,0.06666666666666667,0.11538461538461539,,0.18604651162790697,0.02702702702702703,0.05555555555555555,0.058823529411764705,0.8235294117647058,0.1875,0.3125,,,0.25,0.3125,0.13333333333333333,,,,0.07142857142857142,0.07692307692307693,0.07692307692307693,
Atlantibacter hermannii,0.03374233128834356,0.035629453681710214,0.28717948717948716,0.13333333333333333,0.2905405405405405,0.11711711711711711,,0.06756756756756757,0.7878787878787878,0.03333333333333333,0.11538461538461539,0.5098039215686274,0.09302325581395349,0.05405405405405406,0.05555555555555555,1.0,0.23529411764705882,,0.0625,0.3125,0.4375,0.1875,0.0625,0.06666666666666667,,,,0.14285714285714285,0.3076923076923077,,0.16666666666666666
Plasmodium coatneyi,0.03374233128834356,0.14726840855106887,0.15897435897435896,0.12222222222222222,0.22972972972972974,0.7027027027027027,0.4583333333333333,0.10810810810810811,0.6060606060606061,0.016666666666666666,0.09615384615384616,0.0196078431372549,0.627906976744186,0.8378378378378378,0.7222222222222222,,0.47058823529411764,0.4375,0.3125,0.6875,,0.5,,0.06666666666666667,0.14285714285714285,0.21428571428571427,,,,0.07692307692307693,0.16666666666666666
Prevotella sp. oral taxon 299,0.032208588957055216,0.1496437054631829,0.02564102564102564,0.12222222222222222,0.12162162162162163,0.7477477477477478,0.4479166666666667,0.21621621621621623,0.2727272727272727,,0.07692307692307693,,0.3023255813953488,0.2972972972972973,0.5,,0.4117647058823529,0.5,0.25,0.125,,0.75,0.375,0.06666666666666667,0.5,0.07142857142857142,,0.14285714285714285,0.07692307692307693,,0.08333333333333333
Selenomonas sp. oral taxon 920,0.032208588957055216,0.026128266033254157,0.010256410256410256,0.1111111111111111,0.060810810810810814,0.2882882882882883,0.020833333333333332,0.12162162162162163,0.015151515151515152,,0.09615384615384616,,0.13953488372093023,0.02702702702702703,0.1388888888888889,,,0.25,0.125,0.0625,,0.0625,0.1875,0.13333333333333333,,,0.07142857142857142,0.14285714285714285,,,0.08333333333333333
Enterobacter bugandensis,0.032208588957055216,0.011876484560570071,0.41025641025641024,0.08333333333333333,0.07432432432432433,0.02702702702702703,,0.06756756756756757,0.09090909090909091,,0.07692307692307693,0.2549019607843137,,0.08108108108108109,,0.7058823529411765,0.058823529411764705,,,0.0625,0.5,,,,,,,,0.3076923076923077,,0.08333333333333333
Roseiflexus castenholzii,0.032208588957055216,,0.03076923076923077,0.044444444444444446,,0.009009009009009009,,,0.045454545454545456,,0.019230769230769232,,,,0.027777777777777776,,,0.0625,,,,,,,,0.14285714285714285,0.07142857142857142,0.14285714285714285,,,
Pseudomonas versuta,0.032208588957055216,0.04513064133016627,0.010256410256410256,0.2111111111111111,0.5675675675675675,0.36036036036036034,0.052083333333333336,0.0945945945945946,0.045454545454545456,0.05,0.07692307692307693,0.058823529411764705,0.13953488372093023,0.2972972972972973,,,0.7647058823529411,0.25,0.125,0.1875,0.75,0.4375,0.3125,0.26666666666666666,0.2857142857142857,,,,0.38461538461538464,0.07692307692307693,0.5
Parasedimentitalea marina,0.032208588957055216,0.0023752969121140144,0.010256410256410256,0.005555555555555556,0.013513513513513514,,,0.05405405405405406,,0.016666666666666666,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Staphylococcus xylosus,0.032208588957055216,0.16389548693586697,0.23076923076923078,0.027777777777777776,0.10135135135135136,0.9099099099099099,0.40625,0.08108108108108109,0.48484848484848486,0.05,0.057692307692307696,0.0196078431372549,0.13953488372093023,0.4594594594594595,0.8611111111111112,,0.4117647058823529,0.8125,0.1875,0.3125,,0.625,0.25,,,0.14285714285714285,0.07142857142857142,0.5,0.07692307692307693,0.07692307692307693,0.08333333333333333
Klebsiella michiganensis,0.032208588957055216,0.15914489311163896,0.26666666666666666,0.06111111111111111,0.20945945945945946,0.2072072072072072,0.020833333333333332,0.0945945945945946,0.06060606060606061,,0.09615384615384616,0.27450980392156865,0.06976744186046512,0.05405405405405406,0.027777777777777776,0.6470588235294118,0.11764705882352941,0.0625,0.125,0.125,0.5,0.1875,0.25,0.06666666666666667,0.07142857142857142,,0.07142857142857142,,0.3076923076923077,,
Kazachstania naganishii,0.032208588957055216,,0.12307692307692308,0.10555555555555556,0.013513513513513514,0.2702702702702703,,0.0945945945945946,0.015151515151515152,,0.09615384615384616,0.0196078431372549,,0.2702702702702703,,,0.058823529411764705,,,,,,,0.06666666666666667,,0.07142857142857142,,0.14285714285714285,0.07692307692307693,,
Synechocystis sp. PCC 6714,0.032208588957055216,0.0023752969121140144,,0.005555555555555556,,0.04504504504504504,,,,,,,0.023255813953488372,0.2972972972972973,,,,,,,,,,,,,,,,,
Vibrio furnissii,0.032208588957055216,0.007125890736342043,0.035897435897435895,0.005555555555555556,0.1554054054054054,0.009009009009009009,,,,,,,0.023255813953488372,0.08108108108108109,,,,,0.125,,,0.0625,,,,,,,,,
Phaeodactylum tricornutum,0.032208588957055216,0.021377672209026127,0.11282051282051282,0.07777777777777778,0.07432432432432433,0.5045045045045045,0.13541666666666666,0.08108108108108109,0.10606060606060606,,0.07692307692307693,0.0196078431372549,0.3023255813953488,0.5135135135135135,0.2222222222222222,,0.058823529411764705,0.125,0.1875,0.125,,0.0625,,,,0.07142857142857142,,,,,
Rhodococcus biphenylivorans,0.032208588957055216,0.019002375296912115,0.010256410256410256,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synechococcus sp. NIES-970,0.032208588957055216,,,0.011111111111111112,,0.036036036036036036,,,,,,,,,,,,,,,,,,,,,,,,,
Proteus mirabilis,0.032208588957055216,0.0166270783847981,0.11282051282051282,0.011111111111111112,0.08108108108108109,0.4594594594594595,0.010416666666666666,0.04054054054054054,0.12121212121212122,0.016666666666666666,,0.0196078431372549,0.06976744186046512,0.4594594594594595,0.08333333333333333,,0.23529411764705882,,0.0625,0.125,,,,0.06666666666666667,,0.14285714285714285,,0.2857142857142857,,,1.0
Pseudomonas sabulinigri,0.032208588957055216,0.011876484560570071,0.05128205128205128,0.022222222222222223,0.08108108108108109,0.05405405405405406,0.010416666666666666,,0.045454545454545456,0.016666666666666666,,0.11764705882352941,0.11627906976744186,0.05405405405405406,0.027777777777777776,0.058823529411764705,0.23529411764705882,,,,0.25,,,,,,,,0.3076923076923077,0.07692307692307693,
Bacteroides fragilis,0.032208588957055216,0.04513064133016627,0.35384615384615387,0.13333333333333333,0.16216216216216217,0.6396396396396397,0.14583333333333334,0.08108108108108109,0.5,0.016666666666666666,0.057692307692307696,0.09803921568627451,0.23255813953488372,0.5945945945945946,0.3888888888888889,0.058823529411764705,0.7647058823529411,0.4375,0.1875,0.25,0.0625,0.3125,0.25,0.2,0.7857142857142857,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.07692307692307693,,0.5
Chryseobacterium antarcticum,0.032208588957055216,0.26128266033254155,0.035897435897435895,0.005555555555555556,0.02702702702702703,0.10810810810810811,,0.04054054054054054,0.09090909090909091,0.016666666666666666,0.038461538461538464,0.0784313725490196,0.18604651162790697,0.13513513513513514,0.3611111111111111,0.058823529411764705,0.7647058823529411,,0.0625,,0.3125,0.0625,,0.06666666666666667,,,,0.2857142857142857,0.38461538461538464,,
Sterolibacterium denitrificans,0.032208588957055216,,0.05128205128205128,0.03888888888888889,0.006756756756756757,0.009009009009009009,,0.013513513513513514,0.015151515151515152,0.016666666666666666,0.038461538461538464,,0.11627906976744186,,,,,0.0625,,0.0625,,,,0.06666666666666667,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,,0.3076923076923077,
Propionibacterium virus PHL071N05,0.032208588957055216,0.0023752969121140144,,0.005555555555555556,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Propionibacterium virus Ouroboros,0.032208588957055216,0.004750593824228029,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Chryseobacterium sp.,0.032208588957055216,0.13064133016627077,0.27692307692307694,0.027777777777777776,0.2635135135135135,0.15315315315315314,0.125,0.10810810810810811,0.4393939393939394,0.03333333333333333,0.057692307692307696,0.09803921568627451,0.23255813953488372,0.02702702702702703,0.3611111111111111,0.058823529411764705,0.8823529411764706,0.1875,0.1875,0.5,0.25,0.125,0.0625,0.13333333333333333,,,,0.5714285714285714,0.3076923076923077,,
Bacteroides uniformis,0.032208588957055216,0.052256532066508314,0.08205128205128205,0.08333333333333333,0.13513513513513514,0.21621621621621623,0.13541666666666666,0.05405405405405406,0.015151515151515152,,0.07692307692307693,,0.18604651162790697,0.10810810810810811,0.19444444444444445,0.058823529411764705,,0.25,0.0625,0.1875,,0.3125,0.25,0.4,0.6428571428571429,0.07142857142857142,,0.07142857142857142,,,0.16666666666666666
Synechococcus lividus,0.032208588957055216,0.0023752969121140144,,0.016666666666666666,,0.04504504504504504,,,,,,,0.023255813953488372,0.2702702702702703,,,,,,,,,,,,,,,,,
Paracoccus haeundaensis,0.032208588957055216,0.13064133016627077,0.16923076923076924,0.03333333333333333,0.06756756756756757,0.07207207207207207,0.010416666666666666,0.013513513513513514,0.07575757575757576,,0.019230769230769232,,0.023255813953488372,,0.1111111111111111,,0.5294117647058824,0.25,0.0625,,,0.375,0.0625,0.13333333333333333,,,0.07142857142857142,0.2857142857142857,,0.07692307692307693,
Geobacter pickeringii,0.032208588957055216,,0.035897435897435895,0.016666666666666666,0.006756756756756757,0.009009009009009009,,,,0.016666666666666666,,,0.27906976744186046,0.13513513513513514,,,,0.0625,,,,,,,,0.07142857142857142,,0.14285714285714285,,,
Pontibacter akesuensis,0.032208588957055216,0.009501187648456057,0.2,0.022222222222222223,0.1891891891891892,0.13513513513513514,,0.04054054054054054,0.6666666666666666,0.016666666666666666,0.038461538461538464,0.0196078431372549,0.3023255813953488,0.08108108108108109,0.1388888888888889,,0.8823529411764706,0.375,0.0625,0.625,,0.0625,0.0625,,0.07142857142857142,,,0.14285714285714285,,,
Flavobacteriaceae bacterium 3519-10,0.03067484662576687,0.45368171021377673,0.03076923076923077,0.06111111111111111,0.42567567567567566,0.15315315315315314,0.08333333333333333,0.0945945945945946,0.6363636363636364,,0.057692307692307696,0.058823529411764705,0.6046511627906976,0.4594594594594595,0.5833333333333334,,0.9411764705882353,0.375,0.5,0.625,0.25,0.4375,0.1875,0.06666666666666667,,,,0.2857142857142857,0.38461538461538464,0.07692307692307693,
Sinimarinibacterium sp. NLF-5-8,0.03067484662576687,,0.015384615384615385,,0.02702702702702703,0.018018018018018018,,,0.015151515151515152,0.016666666666666666,,0.0196078431372549,,,0.027777777777777776,,,,,,,,,0.06666666666666667,,0.07142857142857142,0.14285714285714285,0.14285714285714285,,0.07692307692307693,
Komagataella phaffii,0.03067484662576687,0.007125890736342043,0.06666666666666667,0.08333333333333333,0.006756756756756757,0.1981981981981982,,0.06756756756756757,0.015151515151515152,,0.057692307692307696,0.0196078431372549,,0.21621621621621623,0.027777777777777776,,,,,,,,,,,0.07142857142857142,,,0.07692307692307693,,
Acinetobacter cumulans,0.03067484662576687,0.0831353919239905,0.17435897435897435,0.1111111111111111,0.35135135135135137,0.5585585585585585,0.8958333333333334,0.06756756756756757,0.3787878787878788,0.03333333333333333,0.07692307692307693,0.49019607843137253,0.023255813953488372,0.35135135135135137,0.3333333333333333,0.29411764705882354,0.8235294117647058,0.25,0.0625,0.0625,0.25,0.125,0.3125,0.06666666666666667,,0.07142857142857142,,0.14285714285714285,0.23076923076923078,,
Pseudomonas coronafaciens,0.03067484662576687,0.019002375296912115,0.005128205128205128,,0.04054054054054054,0.02702702702702703,0.020833333333333332,0.013513513513513514,,,0.019230769230769232,0.11764705882352941,0.06976744186046512,0.1891891891891892,0.027777777777777776,,0.11764705882352941,0.125,,0.0625,0.75,,,0.06666666666666667,,,,,0.46153846153846156,0.07692307692307693,0.08333333333333333
Corynebacterium sp. sy039,0.03067484662576687,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Runella slithyformis,0.03067484662576687,0.0023752969121140144,,0.022222222222222223,0.006756756756756757,0.17117117117117117,,,0.015151515151515152,,,0.0196078431372549,0.09302325581395349,0.13513513513513514,0.027777777777777776,,,0.125,,,,,,,,,0.07142857142857142,,,,
Propionibacterium virus PHL152M00,0.03067484662576687,0.0023752969121140144,,0.016666666666666666,,0.009009009009009009,,,,,,,,,,,,0.0625,,,,,,,,,,,,,
Candida albicans,0.03067484662576687,0.030878859857482184,0.11794871794871795,0.07777777777777778,0.13513513513513514,0.8108108108108109,0.07291666666666667,0.13513513513513514,0.5,,0.19230769230769232,0.0196078431372549,0.20930232558139536,0.6756756756756757,0.19444444444444445,,0.35294117647058826,0.3125,0.1875,0.25,,0.3125,,0.06666666666666667,0.07142857142857142,0.07142857142857142,,0.14285714285714285,,,0.08333333333333333
Atopobium parvulum,0.03067484662576687,0.12826603325415678,0.020512820512820513,0.2388888888888889,0.17567567567567569,0.5315315315315315,0.1875,0.25675675675675674,0.06060606060606061,0.016666666666666666,0.17307692307692307,,0.3488372093023256,0.21621621621621623,0.2777777777777778,,0.29411764705882354,0.25,0.1875,0.125,,0.6875,0.5,0.26666666666666666,0.2857142857142857,0.14285714285714285,0.07142857142857142,,0.07692307692307693,,0.25
Actinomyces qiguomingii,0.03067484662576687,0.2042755344418052,0.035897435897435895,0.1388888888888889,0.18243243243243243,0.11711711711711711,,0.22972972972972974,0.015151515151515152,0.016666666666666666,0.3269230769230769,,0.23255813953488372,0.10810810810810811,0.05555555555555555,,0.11764705882352941,0.125,0.1875,0.375,,0.1875,0.1875,0.13333333333333333,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.6428571428571429,,0.15384615384615385,
Blautia sp. SC05B48,0.03067484662576687,0.10926365795724466,0.3487179487179487,0.12222222222222222,0.22297297297297297,0.5045045045045045,0.23958333333333334,0.06756756756756757,0.07575757575757576,,0.057692307692307696,0.058823529411764705,0.23255813953488372,0.21621621621621623,0.3888888888888889,0.47058823529411764,0.7647058823529411,0.4375,0.1875,0.25,,0.625,0.375,0.4666666666666667,0.7142857142857143,0.07142857142857142,,0.07142857142857142,,,0.25
Empedobacter brevis,0.03067484662576687,0.39429928741092635,0.3641025641025641,0.17222222222222222,0.25,0.9279279279279279,0.5520833333333334,0.32432432432432434,0.8181818181818182,,0.2692307692307692,0.1568627450980392,0.09302325581395349,0.4864864864864865,0.9166666666666666,,0.8235294117647058,0.8125,0.1875,0.1875,,0.625,0.3125,0.13333333333333333,,,,0.5714285714285714,0.15384615384615385,0.07692307692307693,0.25
Flavisolibacter tropicus,0.03067484662576687,0.011876484560570071,0.2,0.12222222222222222,0.02027027027027027,0.21621621621621623,,0.02702702702702703,0.09090909090909091,0.016666666666666666,0.038461538461538464,0.0196078431372549,0.23255813953488372,0.21621621621621623,0.3611111111111111,,0.35294117647058826,0.375,0.0625,0.5625,,,0.0625,,0.07142857142857142,,,0.21428571428571427,0.07692307692307693,,
