Species,hong_kong,london,ilorin,singapore,new_york_city,porto,barcelona,kyiv,doha,seoul,zurich,lisbon,stockholm,denver,berlin,offa,santiago,naples,paris,sacramento,hamilton,marseille,sofia,vienna,sendai,brisbane,kuala_lumpur,hanoi,auckland,minneapolis,baltimore
Streptococcus sp. LPB0220,0.0015337423312883436,0.009501187648456057,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Erythrobacter aureus,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erythrobacter flavus,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erythrobacter gangjinensis,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brevibacterium luteolum,0.0015337423312883436,0.014251781472684086,0.010256410256410256,0.005555555555555556,0.006756756756756757,,,,,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,
Sphingobium sp. PAMC28499,0.0015337423312883436,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Sphingomonas sanxanigenens,0.0015337423312883436,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Corynebacterium jeikeium,0.0015337423312883436,,0.005128205128205128,0.011111111111111112,0.060810810810810814,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Paracoccus zhejiangensis,0.0015337423312883436,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,0.06666666666666667,,,,,,,
Paracoccus sp. 2251,0.0015337423312883436,0.0023752969121140144,0.005128205128205128,0.005555555555555556,0.006756756756756757,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,0.07692307692307693,
Gordonia sp. KTR9,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roseomonas sp. FDAARGOS_362,0.0015337423312883436,,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Gordonia polyisoprenivorans,0.0015337423312883436,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhizobacter gummiphilus,0.0015337423312883436,,,,,,,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,
Microvirga ossetica,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dietzia psychralcaliphila,0.0015337423312883436,0.0166270783847981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dietzia timorensis,0.0015337423312883436,,,0.011111111111111112,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,
Nocardioides sp. zg-579,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methylobacterium sp. 17Sr1-1,0.0015337423312883436,,0.010256410256410256,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methylobacterium sp. 4-46,0.0015337423312883436,,,,,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Actinoplanes sp. OR16,0.0015337423312883436,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Actinoplanes derwentensis,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,
Sphingopyxis sp. QXT-31,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingopyxis sp. PAMC25046,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingopyxis sp. EG6,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingopyxis sp. FD7,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erythrobacter litoralis,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erythrobacter seohaensis,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altererythrobacter dongtanensis,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingopyxis alaskensis,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingopyxis fribergensis,0.0015337423312883436,,,,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,
Sphingopyxis lindanitolerans,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mycolicibacterium parafortuitum,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mycolicibacterium doricum,0.0015337423312883436,,0.015384615384615385,,,0.018018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,
Mycobacterium gallinarum,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,
Mycolicibacterium vanbaalenii,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mycolicibacterium vaccae,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mycolicibacterium chubuense,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mycolicibacterium rhodesiae,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mycolicibacterium phocaicum,0.0015337423312883436,,,,,,,0.013513513513513514,,,0.019230769230769232,,,,,,,,,,,,,,0.21428571428571427,,,,,,
Mycobacterium sp. JS623,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mycobacterium paragordonae,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordonia phthalatica,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus hominis,,0.37767220902612825,,,0.0472972972972973,0.21621621621621623,0.11458333333333333,,0.19696969696969696,,,0.0392156862745098,0.023255813953488372,0.05405405405405406,0.5277777777777778,,,0.0625,,,,,,,,,,,,,
Xanthomonas euvesicatoria,,0.3657957244655582,0.005128205128205128,,0.060810810810810814,0.8018018018018018,,,0.7272727272727273,0.016666666666666666,,0.0196078431372549,0.09302325581395349,0.35135135135135137,0.5,,0.5882352941176471,,,,,,,,,,,,,,
Friedmanniella luteola,,0.332541567695962,,0.07222222222222222,,,0.010416666666666666,0.0945945945945946,,0.016666666666666666,0.4230769230769231,,,,0.05555555555555555,,0.058823529411764705,,0.25,0.75,,,,0.2,,,,,,,
Ochrobactrum anthropi,,0.17814726840855108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marmoricola scoriae,,0.14014251781472684,0.010256410256410256,,,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Microbacterium sp. PAMC 28756,,0.1377672209026128,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Leuconostoc mesenteroides,,0.1163895486935867,,0.005555555555555556,0.006756756756756757,0.018018018018018018,,,,,,,,,,,,,0.0625,,,,,,,,,,,,
Arthrobacter sp. YC-RL1,,0.10688836104513064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stenotrophomonas sp. LM091,,0.09501187648456057,,,0.02702702702702703,0.018018018018018018,,,,,,0.0784313725490196,,,,,0.11764705882352941,,,,0.4375,,,0.06666666666666667,,,,,0.23076923076923078,,
Stenotrophomonas rhizophila,,0.09026128266033254,,,0.02702702702702703,0.018018018018018018,,,,,,0.21568627450980393,0.023255813953488372,,0.19444444444444445,0.058823529411764705,0.29411764705882354,,,,0.75,,,0.06666666666666667,,,,,0.23076923076923078,,
Corynebacterium variabile,,0.09026128266033254,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingobacterium daejeonense,,0.0831353919239905,0.010256410256410256,,0.006756756756756757,,,,,,,0.0392156862745098,,,0.1388888888888889,,,,,,,,,,,,,,,,
Achromobacter xylosoxidans,,0.08076009501187649,0.015384615384615385,,0.006756756756756757,0.009009009009009009,,,,,,0.0196078431372549,,,,0.11764705882352941,,,,,,,,,,,,,,,
Enterococcus faecalis,,0.07363420427553444,0.005128205128205128,,,,0.041666666666666664,,,,,0.0392156862745098,,,,,,,,,,,,,,,,,,,
Psychrobacter sp. P11F6,,0.0665083135391924,0.005128205128205128,,,0.018018018018018018,,,0.015151515151515152,,,,,,,,0.058823529411764705,,,,,,,,,,,,0.15384615384615385,,
Microbacterium foliorum,,0.057007125890736345,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,
Rhodococcus erythropolis,,0.052256532066508314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Listeria monocytogenes,,0.047505938242280284,,,,,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium sp. Y-01,,0.047505938242280284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ochrobactrum quorumnocens,,0.04513064133016627,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Microbacterium sp. str. 'China',,0.03800475059382423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychrobacter sp. DAB_AL43B,,0.03800475059382423,,,,,,,0.015151515151515152,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,
Kocuria sp. BT304,,0.035629453681710214,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kocuria rhizophila,,0.035629453681710214,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhihengliuella sp. ISTPL4,,0.0332541567695962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arsenicicoccus sp. oral taxon 190,,0.030878859857482184,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,
Salmonella enterica,,0.030878859857482184,0.010256410256410256,,,,0.40625,,,,,,,,,,,,,,,,,0.06666666666666667,,,,,,,
Microbacterium paraoxydans,,0.030878859857482184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium oxydans,,0.030878859857482184,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,
Psychrobacter arcticus,,0.023752969121140142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glutamicibacter creatinolyticus,,0.023752969121140142,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,
Escherichia coli,,0.023752969121140142,0.041025641025641026,0.011111111111111112,,,0.041666666666666664,,,,,,,,,0.17647058823529413,,,,,,,,0.13333333333333333,,,,0.14285714285714285,,,
Brevibacterium sp. CS2,,0.023752969121140142,,0.027777777777777776,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,
Janibacter limosus,,0.023752969121140142,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychrobacter sp. G,,0.021377672209026127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chryseobacterium carnis,,0.019002375296912115,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Psychrobacter sp. AntiMn-1,,0.019002375296912115,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Psychrobacter sp. P11G3,,0.019002375296912115,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Brevibacterium linens,,0.019002375296912115,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus capitis,,0.019002375296912115,0.005128205128205128,,0.006756756756756757,0.16216216216216217,,,0.015151515151515152,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Psychrobacter cryohalolentis,,0.0166270783847981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carnobacterium inhibens,,0.0166270783847981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rathayibacter sp. VKM Ac-2759,,0.0166270783847981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium sp. TPU 3598,,0.0166270783847981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glutamicibacter arilaitensis,,0.014251781472684086,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,
Lysinibacillus sphaericus,,0.014251781472684086,0.015384615384615385,,0.006756756756756757,,,,,,,0.0392156862745098,,,,,,,,,0.0625,,,,,,,,0.23076923076923078,,
Enterobacter hormaechei,,0.014251781472684086,0.041025641025641026,,,,,,,,,0.09803921568627451,,,,0.29411764705882354,,,,,,,,,,,,,,,
Microlunatus phosphovorus,,0.014251781472684086,,,,,,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,
Psychrobacter sp. P11G5,,0.014251781472684086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stenotrophomonas sp. 364,,0.014251781472684086,,,,,,,,,,0.0196078431372549,,,0.1388888888888889,,,,,,0.25,,,,,,,,0.07692307692307693,,
Chryseobacterium antarcticum,,0.014251781472684086,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Rhodococcus fascians,,0.011876484560570071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oerskovia sp. KBS0722,,0.011876484560570071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chryseobacterium sp. SNU WT5,,0.011876484560570071,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Microbacterium sp. CBA3102,,0.011876484560570071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lacrimispora sphenoides,,0.011876484560570071,0.08205128205128205,,0.006756756756756757,,,,,,,0.1568627450980392,,,,0.7647058823529411,,,,,0.0625,,,,,,,,,,
Rhodococcus sp. PBTS 2,,0.011876484560570071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptococcus salivarius,,0.011876484560570071,0.005128205128205128,,,0.009009009009009009,0.010416666666666666,0.013513513513513514,,,,,0.046511627906976744,,,,,,0.0625,,,0.0625,,,,,,,,,
Carnobacterium maltaromaticum,,0.011876484560570071,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,
Prevotella melaninogenica,,0.009501187648456057,,0.011111111111111112,0.006756756756756757,,0.03125,0.04054054054054054,,,,,,,,,,,0.0625,,,,,,,,,,0.07692307692307693,,
Oscillatoria nigro-viridis,,0.009501187648456057,,,,0.018018018018018018,,,,,,,,,0.05555555555555555,,,,0.0625,,,0.0625,,,,,,,,,
Rhodococcus qingshengii,,0.009501187648456057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus saprophyticus,,0.009501187648456057,0.010256410256410256,,,0.018018018018018018,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Macrococcus caseolyticus,,0.009501187648456057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tessaracoccus flavescens,,0.009501187648456057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brevibacterium aurantiacum,,0.009501187648456057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cellulosimicrobium cellulans,,0.009501187648456057,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enterococcus casseliflavus,,0.009501187648456057,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,
Haematobacter massiliensis,,0.009501187648456057,,0.011111111111111112,,,,,0.030303030303030304,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,
Brachybacterium avium,,0.009501187648456057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantibacter sp. PA-3-X8,,0.009501187648456057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paracoccus jeotgali,,0.009501187648456057,0.005128205128205128,,0.006756756756756757,,,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,
Brachybacterium vulturis,,0.009501187648456057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium sp. CGR1,,0.009501187648456057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanguibacter keddieii,,0.009501187648456057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium sp. 1.5R,,0.009501187648456057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achromobacter spanius,,0.009501187648456057,0.010256410256410256,,0.006756756756756757,,,,,,,0.0392156862745098,,,,,,,,,,,,,,,,,,,
Cellulomonas sp. 40-2,,0.009501187648456057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cellulosimicrobium sp. BI34T,,0.007125890736342043,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhodococcus sp. YL-1,,0.007125890736342043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhodococcus sp. NJ-530,,0.007125890736342043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhodococcus sp. 008,,0.007125890736342043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acidipropionibacterium acidipropionici,,0.007125890736342043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. J380,,0.007125890736342043,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,
Curtobacterium flaccumfaciens,,0.007125890736342043,,,,,,0.013513513513513514,,,0.019230769230769232,,,,,,,,,,,,,,,0.07142857142857142,,,,,
Sphingobacterium mizutaii,,0.007125890736342043,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerococcus viridans,,0.007125890736342043,0.010256410256410256,,,0.009009009009009009,,,,,,0.0392156862745098,,0.13513513513513514,,,,,,,,,,,,,,,0.07692307692307693,,
Aerococcus urinaeequi,,0.007125890736342043,0.010256410256410256,,,0.009009009009009009,,,,,,0.0392156862745098,,0.05405405405405406,,,,,,,,,,,,,,,0.07692307692307693,,
Veillonella dispar,,0.007125890736342043,,,,,0.03125,0.02702702702702703,,,,,0.023255813953488372,,,,,,,,,,,,,,,,,,
Chryseobacterium sp. NBC 122,,0.007125890736342043,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Arabia massiliensis,,0.007125890736342043,,,,0.009009009009009009,0.052083333333333336,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium flavescens,,0.007125890736342043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enterococcus hirae,,0.007125890736342043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhodococcus sp. BH4,,0.007125890736342043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychrobacter sp. P2G3,,0.007125890736342043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acinetobacter lwoffii,,0.007125890736342043,0.005128205128205128,0.011111111111111112,0.21621621621621623,0.08108108108108109,0.08333333333333333,0.02702702702702703,0.18181818181818182,,,0.47058823529411764,,0.21621621621621623,0.05555555555555555,0.17647058823529413,0.058823529411764705,,,,0.0625,,0.0625,,,,,,0.07692307692307693,,
Pseudomonas xanthomarina,,0.007125890736342043,,,0.013513513513513514,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas fluorescens,,0.007125890736342043,,,0.006756756756756757,,0.0625,,,,0.019230769230769232,,,0.1891891891891892,,,,0.0625,,,0.5625,,,,,,,,0.23076923076923078,,
Exiguobacterium sibiricum,,0.007125890736342043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus haemolyticus,,0.007125890736342043,,,0.006756756756756757,0.018018018018018018,,,0.030303030303030304,,,,,0.3783783783783784,0.027777777777777776,,,,,,,,,,,,,,,,
Achromobacter sp. MFA1 R4,,0.007125890736342043,0.005128205128205128,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Staphylococcus simulans,,0.007125890736342043,,,,,,,,0.016666666666666666,,,,,0.027777777777777776,,,,,,,,,,,,,,,,
Stenotrophomonas sp. DAIF1,,0.007125890736342043,,,0.006756756756756757,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,
Psychrobacter urativorans,,0.007125890736342043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgenia sp. Z294,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brevibacterium sandarakinum,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cellulosimicrobium sp. 72-3,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhizobium flavum,,0.004750593824228029,0.005128205128205128,,,,,,,,,,,,,0.11764705882352941,,,,,,,,,,,,,,,
Cellulosimicrobium sp. TH-20,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ochrobactrum pituitosum,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Ochrobactrum pseudogrignonense,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Agrococcus jejuensis,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leucobacter triazinivorans,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leucobacter sp. DSM 101948,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clavibacter michiganensis,,0.004750593824228029,,,,,,,,,0.019230769230769232,,,,,,,,0.0625,,,,,,,,,,,,
Enterococcus faecium,,0.004750593824228029,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brochothrix thermosphacta,,0.004750593824228029,,,,0.04504504504504504,,,,,,,,,,,,0.0625,,,,,,,,,,,,,
Luteimonas sp. 100111,,0.004750593824228029,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Atlantibacter hermannii,,0.004750593824228029,0.035897435897435895,,,,,,0.12121212121212122,,,0.09803921568627451,,,,0.17647058823529413,,,,,,,,,,,,,,,
Pantoea sp. PSNIH1,,0.004750593824228029,0.08717948717948718,0.005555555555555556,0.006756756756756757,0.009009009009009009,,,0.19696969696969696,,,0.17647058823529413,,0.02702702702702703,0.027777777777777776,0.11764705882352941,,,,,,0.0625,,,,,,,0.07692307692307693,,
Pantoea agglomerans,,0.004750593824228029,0.005128205128205128,,0.013513513513513514,0.036036036036036036,,,0.015151515151515152,,0.019230769230769232,0.09803921568627451,,,0.08333333333333333,0.17647058823529413,,,,,0.25,,0.0625,0.06666666666666667,,,,,0.23076923076923078,,
Brevibacterium sp. YB235,,0.004750593824228029,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brevibacterium sp. WO024,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantibacter flavus,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buchnera aphidicola,,0.004750593824228029,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,
Prevotella jejuni,,0.004750593824228029,,0.005555555555555556,,,,0.013513513513513514,,,,,0.023255813953488372,,,,,,0.0625,,,,,,,,,,,,
Chryseobacterium jeonii,,0.004750593824228029,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Pseudomonas moraviensis,,0.004750593824228029,,,0.013513513513513514,,,,,,,,,,,,,,,,0.0625,,,,,,,,0.15384615384615385,,
Aeromicrobium choanae,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium testaceum,,0.004750593824228029,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhodococcus hoagii,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nocardioides sp. CF8,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolosigranulum pigrum,,0.004750593824228029,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Achromobacter sp. B7,,0.004750593824228029,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacillus cereus,,0.004750593824228029,0.015384615384615385,,,,,,,,,0.0392156862745098,,,,,,,,,0.0625,,,,,,,,,,
Leuconostoc pseudomesenteroides,,0.004750593824228029,,,,0.018018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,
Leuconostoc citreum,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veillonella parvula,,0.004750593824228029,,0.005555555555555556,,0.04504504504504504,0.020833333333333332,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Bacillus safensis,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lysinibacillus sp. YS11,,0.004750593824228029,0.03076923076923077,,0.006756756756756757,,,,,,,0.0196078431372549,,,,0.17647058823529413,,,,,0.0625,,,,,,,,0.07692307692307693,,
Streptococcus sp. HSISM1,,0.004750593824228029,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium sp. BH-3-3-3,,0.004750593824228029,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achromobacter denitrificans,,0.004750593824228029,0.005128205128205128,,,,,,,,,,,,,0.11764705882352941,,,,,,,,,,,,,,,
Staphylococcus sp. M0911,,0.004750593824228029,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Cupriavidus taiwanensis,,0.004750593824228029,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Kurthia zopfii,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium sp. XT11,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empedobacter brevis,,0.0023752969121140144,0.015384615384615385,,,0.009009009009009009,,,0.015151515151515152,,,0.0784313725490196,,,,,,,,,,,,,,,,,,,
Moraxella bovis,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacillus butanolivorans,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingomonas sp. IC081,,0.0023752969121140144,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingobacterium sp. B29,,0.0023752969121140144,0.005128205128205128,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Sphingobacterium sp. ML3W,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingobacterium sp. G1-14,,0.0023752969121140144,0.005128205128205128,,,,,,,,,0.0392156862745098,,,,,,,,,,,,,,,,,,,
Moraxella catarrhalis,,0.0023752969121140144,,,,0.009009009009009009,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Carnobacterium sp. 17-4,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingobacterium psychroaquaticum,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacteroides sp. CBA7301,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chryseobacterium balustinum,,0.0023752969121140144,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,0.07692307692307693,,
Chryseobacterium sp. 17S1E7,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chryseobacterium indoltheticum,,0.0023752969121140144,,,,,,,,,,,,,0.19444444444444445,,,,,,0.0625,,,,,,,,0.23076923076923078,,
Pseudomonas sp. LG1E9,,0.0023752969121140144,,0.005555555555555556,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Nakamurella multipartita,,0.0023752969121140144,,0.005555555555555556,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,0.14285714285714285,,,
Pseudomonas sp. ADAK22,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. s211(2017),,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chryseobacterium sp. NEB161,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Chryseobacterium gleum,,0.0023752969121140144,0.005128205128205128,,,,,,,,,,,,,0.11764705882352941,,,,,,,,,,,,,0.07692307692307693,,
Pseudomonas sp. LBUM920,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. NIBRBAC000502773,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
